websiteSku,graceSku,family,category,familyId,productGroupId,plateSha256,state,reason
GBRnd128DrpCu,GB-RND-CLR-128ML-DRP-CPR,Round,Glass Bottle,round-128ml-clear-18-415,kh7f2d6r5fkmk8ngv5qhh7m00x8dph63,4fe48795ef8cc1ca5c6e14fda6a88616bddfadffb39866f487fc3c176a64b7de,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpWht,GB-RND-CLR-128ML-ASP-WHT,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,1fb663d1b1f146446c593661801aca22363c920faf2735bb56d24fc74c03fb11,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslWht,GB-RND-CLR-128ML-AST-WHT,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,e745ec485107bf78ad9069b0e3fbefe0474b4144d7cb9a49ae1fdabe675bae71,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslRed,GB-RND-CLR-128ML-AST-RED,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,815b56f0659580ceba67e335568ac3f4b66923d1ced803f9b1e01fdaa23816ed,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslPnk,GB-RND-CLR-128ML-AST-PNK,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,0e6ff76329cdf90ff9359838a58a5b3565c5bf30ec1c411fc7cdb53383d51476,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslMtSl,GB-RND-CLR-128ML-AST-MSLV,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,0d85fa582e1077785041d11ea784ec37721832183db5fd83dcbf13cd365b53ee,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslLvn,GB-RND-CLR-128ML-AST-LVN,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,3642c47501acb673731d1131107adf894ec99139004384b1b9d1858354f53714,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslIvySl,GB-RND-CLR-128ML-AST-IVSL,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,9538279347c45b8a02067cd46a843261a40bf7f969d1896e33047ca16ed1aa5e,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslIvyGl,GB-RND-CLR-128ML-AST-IVGD,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,b6f533ddad3e25cd8b3458e7d975f7380df194ebda6ba66b935d67b382ac9098,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslGl,GB-RND-CLR-128ML-AST-GLD,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,0db978c858f18c21382faec0087c2848d7edd22fd779563773d002fc41799c74,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpTslBlk,GB-RND-CLR-128ML-AST-BLK,Round,Glass Bottle,round-128ml-clear-18-415,kh768wfeqzqknfmm5fxxk9tsc18dpwcv,fd3189b7aeb6b9d92a14a0f07effcab3fa77491be39f7f29793c1af00204d715,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpRed,GB-RND-CLR-128ML-ASP-RED,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,661eceb9aa7166f8ed228bea5440d963bc4d63a0cdf9bd18d2bd6cc4da60f36d,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpPnk,GB-RND-CLR-128ML-ASP-PNK,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,0111179bebf0c312465e4f1837362e4a4fc4553a73db6d473e9ccc073616eeec,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpMtSl,GB-RND-CLR-128ML-ASP-MSLV,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,a62d63ae12d4c547ce6dcc4b7ac8a8dc028f36a9176ec8e501c70bcc1a954c40,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpLvn,GB-RND-CLR-128ML-ASP-LVN,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,9bbf28aeb2e4aa050940a6ff862a641ad99557029e0bf428e1172ed86ad3e4d5,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpIvySl,GB-RND-CLR-128ML-ASP-IVSL,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,17dfe05b21fb59a69811c57936cf026f3c666ef260c7109f48afa423901f91ca,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpIvyGl,GB-RND-CLR-128ML-ASP-IVGD,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,5ef53043c782aa1e0762a1ad05e87589832ad2052479303dc2189d61dcb48ca2,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpGl,GB-RND-CLR-128ML-ASP-GLD,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,b81bf0b261c23f9b7064d24455e074c6f38848f9b96486ec4ee3aa39cc0ee59a,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBRnd128AnSpBlk,GB-RND-CLR-128ML-ASP-BLK,Round,Glass Bottle,round-128ml-clear-18-415,kh7abj46h8qpcj0ej07zdw9c8h8dpwy1,80b7c1c359129705ce235ba128d0e599a480f535aa05f2b71104d5d680eceae4,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBGrce55RdcrWht,GB-GRC-CLR-55ML-RDC-WHT,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7001g5xc1rdpgrd984w29fas8dp75h,7f76c20304d3af61b5b052f332a9e11af3cc901b38e1920dd520cf709a0b20c9,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBGrce55AnSpWht,GB-GRC-CLR-55ML-ASP-WHT,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7ec2rpt08e9bz3nm6bnx1dmx8dqbac,cb3f742a287bc975711c5b1693d25b0ba0a7742297039f7e0e4fb5ed2af2bea4,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBGrce55AnSpMtSl,GB-GRC-CLR-55ML-ASP-MSLV,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7ec2rpt08e9bz3nm6bnx1dmx8dqbac,56b2742324b83025c43491f8de054624f45c913bdf1fa9d1ff68c0a67cb32e25,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBGrce55AnSpLvn,GB-GRC-CLR-55ML-ASP-LVN,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7ec2rpt08e9bz3nm6bnx1dmx8dqbac,151b6e5d6d445822aa2671cb1bdbce8e040f3910a1e0e4fee0a529a787f50518,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBGrce55AnSpIvySl,GB-GRC-CLR-55ML-ASP-IVSL,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7ec2rpt08e9bz3nm6bnx1dmx8dqbac,caf19e79e7b2d0e0a0c66bcee533472c3d0731ef8d9f180cb169bbfbed83a9eb,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBGrce55AnSpIvyGl,GB-GRC-CLR-55ML-ASP-IVGD,Grace,Glass Bottle,grace-55ml-clear-18-415,kh7ec2rpt08e9bz3nm6bnx1dmx8dqbac,771523a40877905752f9e6231e051920bcd6e00ce25eab3e08bda301f7c7da0f,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrWht,GB-EMP-CLR-50ML-RDC-WHT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,f5b3afd7d8300ea802d9cd1d08f32ea7eb6d529fc6de33d6307a04c27ef734e6,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrShnSl,GB-EMP-CLR-50ML-RDC-SSLV,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,56dbc2cc66bc06fe0ab32f727da431826ccd4b94c693b3499ae6ab8cfeabb22e,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrShnGl,GB-EMP-CLR-50ML-RDC-SGLD,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,b9171417d663e8924ffa28b4b38038ef3c306435cb5ec90b76f68c335b05d209,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrShnBlkTall,GB-EMP-CLR-50ML-RDC-SBLK-T,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,65bf6718c1f7b56d5f346abf2027dfe6a75d822a4604e3a8464647bf33e613e9,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrShnBlk,GB-EMP-CLR-50ML-RDC-SBLK,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,3e9aef1b76ed8017499c31191d66efa8f418a50cd000f6e3a637b91a7efbc94a,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrPnkLthr,GB-EMP-CLR-50ML-RDC-PKLT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,5c21013c3e84c27dd0546ca92e8247fffa01685a1e04b4c9e95f5f86fd3d2a62,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrMtSlTall,GB-EMP-CLR-50ML-RDC-MSLV-T,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,a1a05bbdfe85c7604ecfafc4cdc1795031ef8c8ce24da44daf168f179d75f6d6,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrMtSl,GB-EMP-CLR-50ML-RDC-MSLV,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,f5f54b12564890f87e650c8c4d59ecf608bdd40e0339e4f6126aaf99db00eef0,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrLBrwnLthr,GB-EMP-CLR-50ML-RDC-LBLT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,a5ef5547429e9d89a4f8bee9946c2eb4637abdbda07e6bf6f2d91d3b6671513f,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrIvyLthr,GB-EMP-CLR-50ML-RDC-IVLT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,7d689d69c6dac463addce28177a84444357646cc072ce4d9c4ad55098eeeb238,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrBrwnLthr,GB-EMP-CLR-50ML-RDC-BRLT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,236349cf322ef896bdc53f1cdf0156879b547503382e21e2f25ce773790e6bb8,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50RdcrBlkLthr,GB-EMP-CLR-50ML-RDC-BKLT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7bq6bmh9s720jr7yx9r5m8n58dq020,32a56936347b6552f8f2b7ab7c9e17fe4a8dd21d3ad88466950075b6454880b8,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50DrpSl,GB-EMP-CLR-50ML-DRP-SLV,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7d48yw4zy10s7axfsfwzgfa58dp802,8f6c714fb627538b26c5bf22487f57d1736c72c3a2ecde054218d614ca079949,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50DrpGl,GB-EMP-CLR-50ML-DRP-GLD,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7d48yw4zy10s7axfsfwzgfa58dp802,2da80ec7651b1e3de8ee13b7daef132108f7e818bdc440ceaaede077b5960851,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50DrpCu,GB-EMP-CLR-50ML-DRP-CPR,Empire,Glass Bottle,empire-50ml-clear-18-415,kh7d48yw4zy10s7axfsfwzgfa58dp802,3b430037fc71d972385302b05e3a97373583fd4e68d3cabc291f03e365cb8813,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50AnSpWht,GB-EMP-CLR-50ML-ASP-WHT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh773xad8bj1bfanygqxxycs418dqj2g,fcbba9e7d4c2dd2710d37feb5e2514ef53ad7518ecca2c3fa7ef661fc7c6ea4d,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
GBEmp50AnSpTslWht,GB-EMP-CLR-50ML-AST-WHT,Empire,Glass Bottle,empire-50ml-clear-18-415,kh718de3tx1244dtaryp6gapqn8dpwem,10024a61d697410061d34745711816e0dd1f48a67af0611a01b98db18c65a5c5,held_with_reason,Source recovery or identity reconciliation required: source_preflight:no approved capped/front source
