Handle,Title,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Status
tall-rectangle-10ml-clear-13-415-finemist,,SKU,GB-RCT-CLR-10ML-SPR-SSLV-02,GB-RCT-CLR-10ML-SPR-SSLV-02,shopify,1000,deny,manual,1.20,
tulip-5ml-amber-13-415,5 ml Amber Tulip Bottle with Cap,SKU,GB-CYL-AMB-5ML-GLD-T,GB-CYL-AMB-5ML-GLD-T,shopify,1000,deny,manual,0.62,active
tulip-5ml-amber-13-415,,SKU,GB-CYL-AMB-5ML-SLV-T,GB-CYL-AMB-5ML-SLV-T,shopify,1000,deny,manual,0.62,
tulip-5ml-amber-13-415,,SKU,GB-CYL-AMB-5ML-WHT-S,GB-CYL-AMB-5ML-WHT-S,shopify,1000,deny,manual,0.44,
tulip-5ml-amber-13-415,,SKU,GB-DEC-AMB-5ML-S,GB-DEC-AMB-5ML-S,shopify,1000,deny,manual,0.44,
tulip-5ml-amber-13-415,,SKU,GB-TLP-AMB-5ML-MCPR-S,GB-TLP-AMB-5ML-MCPR-S,shopify,1000,deny,manual,0.60,
tulip-5ml-amber-13-415,,SKU,GB-TLP-AMB-5ML-MGLD-S,GB-TLP-AMB-5ML-MGLD-S,shopify,1000,deny,manual,0.60,
tulip-5ml-amber-13-415,,SKU,GB-TLP-AMB-5ML-MSLV-S,GB-TLP-AMB-5ML-MSLV-S,shopify,1000,deny,manual,0.60,
tulip-5ml-amber-13-415,,SKU,GB-TLP-AMB-5ML-SBLK-S,GB-TLP-AMB-5ML-SBLK-S,shopify,1000,deny,manual,0.60,
tulip-5ml-amber-13-415,,SKU,GB-TLP-AMB-5ML-SGLD-S,GB-TLP-AMB-5ML-SGLD-S,shopify,1000,deny,manual,0.60,
tulip-5ml-amber-13-415,,SKU,GB-TLP-AMB-5ML-SSLV-S,GB-TLP-AMB-5ML-SSLV-S,shopify,1000,deny,manual,0.60,
boston-round-15ml-amber-18-400-dropper,15 ml Amber Boston Round Dropper Bottle,SKU,GB-BSR-AMB-15ML-BLK-T-03,GB-BSR-AMB-15ML-BLK-T-03,shopify,1000,deny,manual,0.82,active
boston-round-15ml-amber-18-400-dropper,,SKU,GB-BSR-AMB-15ML-WHT-T-01,GB-BSR-AMB-15ML-WHT-T-01,shopify,1000,deny,manual,0.67,
boston-round-15ml-amber-18-400-dropper,,SKU,GB-BSR-AMB-15ML-WHT-T-02,GB-BSR-AMB-15ML-WHT-T-02,shopify,1000,deny,manual,0.82,
boston-round-15ml-amber-18-400-dropper,,SKU,GB-BSR-AMB-15ML-WHT-T-03,GB-BSR-AMB-15ML-WHT-T-03,shopify,1000,deny,manual,0.82,
boston-round-15ml-amber-18-400-dropper,,SKU,GB-BSR-AMB-15ML-BLK-T-02,GB-BSR-AMB-15ML-BLK-T-02,shopify,1000,deny,manual,0.82,
boston-round-15ml-amber-18-400-dropper,,SKU,GB-BSR-AMB-15ML-BLK-T-01,GB-BSR-AMB-15ML-BLK-T-01,shopify,1000,deny,manual,0.67,
circle-15ml-clear-13-415-finemist,15 ml Clear Circle Fine Mist Spray Bottle,SKU,GB-CIR-CLR-15ML-SPR-MBLK,GB-CIR-CLR-15ML-SPR-MBLK,shopify,1000,deny,manual,0.97,active
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-SBLK,GB-CIR-CLR-15ML-SPR-SBLK,shopify,1000,deny,manual,0.97,
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-MBLU,GB-CIR-CLR-15ML-SPR-MBLU,shopify,1000,deny,manual,0.97,
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-MCPR,GB-CIR-CLR-15ML-SPR-MCPR,shopify,1000,deny,manual,0.97,
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-MGLD,GB-CIR-CLR-15ML-SPR-MGLD,shopify,1000,deny,manual,0.97,
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-SGLD,GB-CIR-CLR-15ML-SPR-SGLD,shopify,1000,deny,manual,0.97,
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-MSLV,GB-CIR-CLR-15ML-SPR-MSLV,shopify,1000,deny,manual,0.97,
circle-15ml-clear-13-415-finemist,,SKU,GB-CIR-CLR-15ML-SPR-SSLV,GB-CIR-CLR-15ML-SPR-SSLV,shopify,1000,deny,manual,0.97,
elegant-15ml-clear-13-415-finemist,15 ml Clear Elegant Fine Mist Spray Bottle,SKU,GB-ELG-CLR-15ML-SPR-MBLK,GB-ELG-CLR-15ML-SPR-MBLK,shopify,1000,deny,manual,1.09,active
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-SBLK,GB-ELG-CLR-15ML-SPR-SBLK,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-SGLD-01,GB-ELG-CLR-15ML-SPR-SGLD-01,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-MSLV-01,GB-ELG-CLR-15ML-SPR-MSLV-01,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-SSLV,GB-ELG-CLR-15ML-SPR-SSLV,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-MBLU,GB-ELG-CLR-15ML-SPR-MBLU,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-MCPR-01,GB-ELG-CLR-15ML-SPR-MCPR-01,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-MGLD,GB-ELG-CLR-15ML-SPR-MGLD,shopify,1000,deny,manual,1.09,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR,GB-ELG-CLR-15ML-SPR,,0,deny,manual,1.55,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-BLK-01,GB-ELG-CLR-15ML-SPR-BLK-01,,0,deny,manual,1.17,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-BLK-02,GB-ELG-CLR-15ML-SPR-BLK-02,,0,deny,manual,1.17,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-MCPR-02,GB-ELG-CLR-15ML-SPR-MCPR-02,,0,deny,manual,1.17,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-MSLV-02,GB-ELG-CLR-15ML-SPR-MSLV-02,,0,deny,manual,1.17,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-SGLD-02,GB-ELG-CLR-15ML-SPR-SGLD-02,,0,deny,manual,1.17,
elegant-15ml-clear-13-415-finemist,,SKU,GB-ELG-CLR-15ML-SPR-SLV,GB-ELG-CLR-15ML-SPR-SLV,,0,deny,manual,1.17,
tulip-6ml-clear-13-415,6 ml Clear Tulip Bottle with Cap,SKU,GB-CYL-CLR-6ML-GLD-T,GB-CYL-CLR-6ML-GLD-T,shopify,1000,deny,manual,0.59,active
tulip-6ml-clear-13-415,,SKU,GB-CYL-CLR-6ML-SLV-T,GB-CYL-CLR-6ML-SLV-T,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-CYL-WHT-6ML-WHT-S,GB-CYL-WHT-6ML-WHT-S,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-DEC-CLR-6ML-S,GB-DEC-CLR-6ML-S,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-TUL-CLR-6ML-CAP-SBLK,GB-TUL-CLR-6ML-CAP-SBLK,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-TLP-CLR-6ML-MCPS,GB-TLP-CLR-6ML-MCPS,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-TLP-CLR-6ML-MGDS,GB-TLP-CLR-6ML-MGDS,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-TLP-CLR-6ML-MSVS,GB-TLP-CLR-6ML-MSVS,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-TLP-CLR-6ML-SGDS,GB-TLP-CLR-6ML-SGDS,shopify,1000,deny,manual,0.59,
tulip-6ml-clear-13-415,,SKU,GB-TLP-CLR-6ML-SSVS,GB-TLP-CLR-6ML-SSVS,shopify,1000,deny,manual,0.59,
cylinder-50ml-clear-18-415-perfumespray,50 ml Clear Cylinder Bottle,SKU,GB-CYL-CLR-50ML-SPR-MGLD,GB-CYL-CLR-50ML-SPR-MGLD,shopify,1000,deny,manual,2.70,active
cylinder-50ml-clear-18-415-perfumespray,,SKU,GB-CYL-CLR-50ML-SPR-SGLD,GB-CYL-CLR-50ML-SPR-SGLD,shopify,1000,deny,manual,2.70,
cylinder-50ml-clear-18-415-perfumespray,,SKU,GB-CYL-CLR-50ML-SPR-SBLK,GB-CYL-CLR-50ML-SPR-SBLK,shopify,1000,deny,manual,2.70,
cylinder-50ml-clear-18-415-perfumespray,,SKU,GB-CYL-CLR-50ML-SPR-MSLV,GB-CYL-CLR-50ML-SPR-MSLV,shopify,1000,deny,manual,2.70,
cylinder-50ml-clear-18-415-perfumespray,,SKU,GB-CYL-CLR-50ML-SPR-SSLV,GB-CYL-CLR-50ML-SPR-SSLV,shopify,1000,deny,manual,2.70,
cylinder-50ml-clear-18-415-perfumespray,,SKU,GB-CYL-CLR-50ML-SPR-CPR,GB-CYL-CLR-50ML-SPR-CPR,shopify,1000,deny,manual,2.70,
fine-mist-sprayer-13-415,Fine Mist Sprayer — Thread 13-415,SKU,CMP-SPR-MTCP-13-415-07,CMP-SPR-MTCP-13-415-07,shopify,1000,deny,manual,0.65,active
fine-mist-sprayer-13-415,,SKU,CMP-SPR-SHBK-13-415-07,CMP-SPR-SHBK-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-MTBL-13-415-07,CMP-SPR-MTBL-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-SHGD-13-415-07,CMP-SPR-SHGD-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-MTGD-13-415-07,CMP-SPR-MTGD-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-MTSL-13-415-07,CMP-SPR-MTSL-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-SHSL-13-415-07,CMP-SPR-SHSL-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-MTBK-13-415-07,CMP-SPR-MTBK-13-415-07,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-RED-02,CMP-SPR-RED-02,shopify,1000,deny,manual,0.70,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-MTCP-13-415-01,CMP-SPR-MTCP-13-415-01,shopify,1000,deny,manual,0.65,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-MTSL-13-415-01,CMP-SPR-MTSL-13-415-01,shopify,1000,deny,manual,0.30,
fine-mist-sprayer-13-415,,SKU,CMP-SPR-SHGD-13-415-01,CMP-SPR-SHGD-13-415-01,shopify,1000,deny,manual,0.30,
elegant-15ml-frosted-13-415-finemist,15 ml Frosted Elegant Fine Mist Spray Bottle,SKU,GB-ELG-FRS-15ML-SPR-BLK-01,GB-ELG-FRS-15ML-SPR-BLK-01,shopify,1000,deny,manual,1.17,active
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR-BLK-02,GB-ELG-FRS-15ML-SPR-BLK-02,shopify,1000,deny,manual,1.17,
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR,GB-ELG-FRS-15ML-SPR,shopify,1000,deny,manual,1.17,
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR-SGLD-02,GB-ELG-FRS-15ML-SPR-SGLD-02,shopify,1000,deny,manual,1.17,
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR-MSLV-02,GB-ELG-FRS-15ML-SPR-MSLV-02,shopify,1000,deny,manual,1.17,
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR-SLV,GB-ELG-FRS-15ML-SPR-SLV,shopify,1000,deny,manual,1.17,
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR-MCPR-02,GB-ELG-FRS-15ML-SPR-MCPR-02,shopify,1000,deny,manual,1.17,
elegant-15ml-frosted-13-415-finemist,,SKU,GB-ELG-FRS-15ML-SPR-MGLD,GB-ELG-FRS-15ML-SPR-MGLD,shopify,1000,deny,manual,1.17,
grace-55ml-clear-18-415-antiquespray-tassel,55 ml Clear Grace Vintage Bulb Spray Bottle with Tassel,SKU,GB-GRC-CLR-55ML-AST-PNK,GB-GRC-CLR-55ML-AST-PNK,shopify,1000,deny,manual,6.30,active
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-GLD,GB-GRC-CLR-55ML-AST-GLD,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-IVSL,GB-GRC-CLR-55ML-AST-IVSL,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-RED,GB-GRC-CLR-55ML-AST-RED,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-LVN,GB-GRC-CLR-55ML-AST-LVN,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-IVGD,GB-GRC-CLR-55ML-AST-IVGD,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-WHT,GB-GRC-CLR-55ML-AST-WHT,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-MSLV,GB-GRC-CLR-55ML-AST-MSLV,shopify,1000,deny,manual,6.30,
grace-55ml-clear-18-415-antiquespray-tassel,,SKU,GB-GRC-CLR-55ML-AST-BLK,GB-GRC-CLR-55ML-AST-BLK,shopify,1000,deny,manual,6.30,
flair-15ml-clear-13-415-finemist,15 ml Clear Flair Fine Mist Spray Bottle,SKU,GB-FLR-CLR-15ML-SPR-MBLK,GB-FLR-CLR-15ML-SPR-MBLK,shopify,1000,deny,manual,0.97,active
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-SBLK,GB-FLR-CLR-15ML-SPR-SBLK,shopify,1000,deny,manual,0.97,
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-SGLD,GB-FLR-CLR-15ML-SPR-SGLD,shopify,1000,deny,manual,0.97,
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-MSLV,GB-FLR-CLR-15ML-SPR-MSLV,shopify,1000,deny,manual,0.97,
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-SSLV,GB-FLR-CLR-15ML-SPR-SSLV,shopify,1000,deny,manual,0.97,
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-MBLU,GB-FLR-CLR-15ML-SPR-MBLU,shopify,1000,deny,manual,0.97,
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-MCPR,GB-FLR-CLR-15ML-SPR-MCPR,shopify,1000,deny,manual,0.97,
flair-15ml-clear-13-415-finemist,,SKU,GB-FLR-CLR-15ML-SPR-MGLD,GB-FLR-CLR-15ML-SPR-MGLD,shopify,1000,deny,manual,0.97,
boston-round-15ml-cobalt-blue-18-400-dropper,15 ml Cobalt Blue Boston Round Dropper Bottle,SKU,GB-BSR-CBL-15ML-WHT-T-01,GB-BSR-CBL-15ML-WHT-T-01,shopify,1000,deny,manual,0.67,active
boston-round-15ml-cobalt-blue-18-400-dropper,,SKU,GB-BSR-CBL-15ML-WHT-T-03,GB-BSR-CBL-15ML-WHT-T-03,shopify,1000,deny,manual,0.82,
boston-round-15ml-cobalt-blue-18-400-dropper,,SKU,GB-BSR-CBL-15ML-WHT-T-02,GB-BSR-CBL-15ML-WHT-T-02,shopify,1000,deny,manual,0.82,
boston-round-15ml-cobalt-blue-18-400-dropper,,SKU,GB-BSR-CBL-15ML-BLK-T-03,GB-BSR-CBL-15ML-BLK-T-03,shopify,1000,deny,manual,0.82,
boston-round-15ml-cobalt-blue-18-400-dropper,,SKU,GB-BSR-CBL-15ML-BLK-T-02,GB-BSR-CBL-15ML-BLK-T-02,shopify,1000,deny,manual,0.82,
boston-round-15ml-cobalt-blue-18-400-dropper,,SKU,GB-BSR-CBL-15ML-BLK-T-01,GB-BSR-CBL-15ML-BLK-T-01,shopify,1000,deny,manual,0.67,
sleek-8ml-clear-13-415,8 ml Clear Sleek Bottle with Cap,SKU,GB-SLK-CLR-8ML-SLV-T,GB-SLK-CLR-8ML-SLV-T,shopify,1000,deny,manual,0.62,active
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-GLD-T,GB-SLK-CLR-8ML-GLD-T,shopify,1000,deny,manual,0.62,
sleek-8ml-clear-13-415,,SKU,GB-SLK-WHT-8ML-WHT-S,GB-SLK-WHT-8ML-WHT-S,shopify,1000,deny,manual,0.56,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-S,GB-SLK-CLR-8ML-S,shopify,1000,deny,manual,0.55,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-MCPR-S,GB-SLK-CLR-8ML-MCPR-S,shopify,1000,deny,manual,0.60,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-MGLD-S,GB-SLK-CLR-8ML-MGLD-S,shopify,1000,deny,manual,0.60,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-MSLV-S,GB-SLK-CLR-8ML-MSLV-S,shopify,1000,deny,manual,0.60,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-SBLK-S,GB-SLK-CLR-8ML-SBLK-S,shopify,1000,deny,manual,0.60,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-SGLD-S,GB-SLK-CLR-8ML-SGLD-S,shopify,1000,deny,manual,0.60,
sleek-8ml-clear-13-415,,SKU,GB-SLK-CLR-8ML-SSLV-S,GB-SLK-CLR-8ML-SSLV-S,shopify,1000,deny,manual,0.60,
empire-50ml-clear-18-415-perfumespray,50 ml Clear Empire Bottle Perfume Fine mist Spray,SKU,GB-EMP-CLR-50ML-SPR-MSLV,GB-EMP-CLR-50ML-SPR-MSLV,shopify,1000,deny,manual,3.30,active
empire-50ml-clear-18-415-perfumespray,,SKU,GB-EMP-CLR-50ML-SPR-SSLV,GB-EMP-CLR-50ML-SPR-SSLV,shopify,1000,deny,manual,3.30,
empire-50ml-clear-18-415-perfumespray,,SKU,GB-EMP-CLR-50ML-SPR-SGLD,GB-EMP-CLR-50ML-SPR-SGLD,shopify,1000,deny,manual,3.30,
empire-50ml-clear-18-415-perfumespray,,SKU,GB-EMP-CLR-50ML-SPR-SBLK,GB-EMP-CLR-50ML-SPR-SBLK,shopify,1000,deny,manual,3.30,
empire-50ml-clear-18-415-perfumespray,,SKU,GB-EMP-CLR-50ML-SPR-MGLD,GB-EMP-CLR-50ML-SPR-MGLD,shopify,1000,deny,manual,3.30,
empire-50ml-clear-18-415-perfumespray,,SKU,GB-EMP-CLR-50ML-SPR-CPR,GB-EMP-CLR-50ML-SPR-CPR,shopify,1000,deny,manual,3.30,
aluminum-bottle-500ml-mixed-20-410,500 ml Aluminum Bottle Bottle with Cap,SKU,AB-ALU-CLR-500ML,AB-ALU-CLR-500ML,shopify,1000,deny,manual,3.65,active
cylinder-9ml-clear-13-415,9 ml Clear Cylinder Bottle with Cap,SKU,GB-CYL-CLR-9ML-GLD-T,GB-CYL-CLR-9ML-GLD-T,shopify,1000,deny,manual,0.85,active
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-SLV-T,GB-CYL-CLR-9ML-SLV-T,shopify,1000,deny,manual,0.85,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-S-02,GB-CYL-CLR-9ML-S-02,shopify,1000,deny,manual,0.67,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-WHT-9ML-WHT-S,GB-CYL-WHT-9ML-WHT-S,shopify,1000,deny,manual,0.67,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-MCPR-S,GB-CYL-CLR-9ML-MCPR-S,shopify,1000,deny,manual,0.83,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-MSLV-S,GB-CYL-CLR-9ML-MSLV-S,shopify,1000,deny,manual,0.83,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-SBLK-S,GB-CYL-CLR-9ML-SBLK-S,shopify,1000,deny,manual,0.83,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-SGLD-S,GB-CYL-CLR-9ML-SGLD-S,shopify,1000,deny,manual,0.83,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-SSLV-S,GB-CYL-CLR-9ML-SSLV-S,shopify,1000,deny,manual,0.83,
cylinder-9ml-clear-13-415,,SKU,GB-CYL-CLR-9ML-MGLD-S,GB-CYL-CLR-9ML-MGLD-S,shopify,1000,deny,manual,0.83,
elegant-100ml-clear-18-415-reducer,100 ml Clear Elegant Reducer Bottle,SKU,GB-ELG-CLR-100ML-RDC-MSLV,GB-ELG-CLR-100ML-RDC-MSLV,shopify,1000,deny,manual,2.27,active
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-SSLV,GB-ELG-CLR-100ML-RDC-SSLV,shopify,1000,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-IVLT,GB-ELG-CLR-100ML-RDC-IVLT,shopify,1000,deny,manual,2.55,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-PKLT,GB-ELG-CLR-100ML-RDC-PKLT,shopify,1000,deny,manual,2.55,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-SGLD,GB-ELG-CLR-100ML-RDC-SGLD,shopify,1000,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-SBLK-T,GB-ELG-CLR-100ML-RDC-SBLK-T,shopify,1000,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-SBLK,GB-ELG-CLR-100ML-RDC-SBLK,shopify,1000,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-LBLT,GB-ELG-CLR-100ML-RDC-LBLT,shopify,1000,deny,manual,2.55,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-MSLV-T,GB-ELG-CLR-100ML-RDC-MSLV-T,shopify,1000,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-WHT,GB-ELG-CLR-100ML-RDC-WHT,shopify,1000,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-BRLT,GB-ELG-CLR-100ML-RDC-BRLT,shopify,1000,deny,manual,2.55,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-BKLT,GB-ELG-CLR-100ML-RDC-BKLT,shopify,1000,deny,manual,2.55,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-MSLV-01,GB-ELG-CLR-100ML-RDC-MSLV-01,,0,deny,manual,2.27,
elegant-100ml-clear-18-415-reducer,,SKU,GB-ELG-CLR-100ML-RDC-SBLK-01,GB-ELG-CLR-100ML-RDC-SBLK-01,,0,deny,manual,2.27,
boston-round-30ml-clear-20-400-dropper,30 ml Clear Boston Round Dropper Bottle,SKU,GB-BSR-CLR-30ML-DRP-WHT-T,GB-BSR-CLR-30ML-DRP-WHT-T,shopify,1000,deny,manual,0.72,active
boston-round-30ml-clear-20-400-dropper,,SKU,GB-BSR-CLR-30ML-DRP-SGTR-T-01,GB-BSR-CLR-30ML-DRP-SGTR-T-01,shopify,1000,deny,manual,0.87,
boston-round-30ml-clear-20-400-dropper,,SKU,GB-BSR-CLR-30ML-DRP-SGTR-T-02,GB-BSR-CLR-30ML-DRP-SGTR-T-02,shopify,1000,deny,manual,0.87,
boston-round-30ml-clear-20-400-dropper,,SKU,GB-BSR-CLR-30ML-DRP-SSTR-T,GB-BSR-CLR-30ML-DRP-SSTR-T,shopify,1000,deny,manual,0.87,
boston-round-30ml-clear-20-400-dropper,,SKU,GB-BSR-CLR-30ML-DRP-BLK-T,GB-BSR-CLR-30ML-DRP-BLK-T,shopify,1000,deny,manual,0.72,
cap-closure-15-415,Cap & Closure — Thread 15-415,SKU,CMP-CAP-SSLV-15-415,CMP-CAP-SSLV-15-415,shopify,1000,deny,manual,0.55,active
cap-closure-15-415,,SKU,CMP-CAP-SGLD-15-415,CMP-CAP-SGLD-15-415,shopify,1000,deny,manual,0.55,
aluminum-bottle-100ml-mixed-20-410,100 ml Aluminum Bottle Bottle with Cap,SKU,AB-ALU-CLR-100ML-SPR-BLK,AB-ALU-CLR-100ML-SPR-BLK,shopify,1000,deny,manual,1.25,active
fine-mist-sprayer-15-415,Fine Mist Sprayer — Thread 15-415,SKU,CMP-SPR-SGLD-15-415,CMP-SPR-SGLD-15-415,shopify,1000,deny,manual,1.40,active
fine-mist-sprayer-15-415,,SKU,CMP-SPR-SSLV-15-415,CMP-SPR-SSLV-15-415,shopify,1000,deny,manual,1.40,
fine-mist-sprayer-15-415,,SKU,CMP-SPR-SLV-15-415,CMP-SPR-SLV-15-415,shopify,1000,deny,manual,1.40,
fine-mist-sprayer-15-415,,SKU,CMP-SPR-GLD-15-415,CMP-SPR-GLD-15-415,shopify,1000,deny,manual,1.40,
fine-mist-sprayer-15-415,,SKU,CMP-SPR-BLK-15-415,CMP-SPR-BLK-15-415,shopify,1000,deny,manual,1.40,
fine-mist-sprayer-20-410,Fine Mist Sprayer — Thread 20-410,SKU,BB-ALU250SPRYBL,BB-ALU250SPRYBL,shopify,1000,deny,manual,1.50,active
cylinder-9ml-frosted-13-415,9 ml Frosted Cylinder Bottle with Cap,SKU,GB-CYL-FRS-9ML-S-02,GB-CYL-FRS-9ML-S-02,shopify,1000,deny,manual,0.87,active
cylinder-9ml-frosted-13-415,,SKU,GB-CYL-FRS-9ML-T-01,GB-CYL-FRS-9ML-T-01,shopify,1000,deny,manual,1.05,
cylinder-9ml-frosted-13-415,,SKU,GB-CYL-FRS-9ML-T-20,GB-CYL-FRS-9ML-T-20,shopify,1000,deny,manual,1.05,
