sku,url,neck,family,glass,capacityMl,sha256,hasPurchase,stockUnavailable,error
GBTulip6SlSht,https://www.bestbottles.com/product/tulip-design-6ml-bottle-short-shiny-silver-cap,13-415,,Clear,6,32e5491b3a973993345f90e033ff52171711bdf9926236bdf4bbe76106d78a92,True,True,
GBElgFrst15SpryGlMatt,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-matte-gold-spray,13-415,,Frosted,15,bc5ce347a2e1b03ac0aaaa15143b1e0cf5eb4bf88cbd5b6b7a98b5e24c2fb3dc,True,False,
GBSleek8BlkShSht,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-short-shiny-black-cap,13-415,,Clear,8,292ef03826f183718b3f939287bb6fb429a8e4cb4bf68a140f945c6ae87025e3,True,False,
GBSleek8CuSht,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,8,45709df47a80e6145e8008c631cad4c850dd5a13c81f3100aa2562da2500d2d2,True,False,
GBSleek8GlMattSht,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,8,f1e482801ff6ed841f4e5c3a7263522fab27d2f93d52483931fa2487aadbe227,True,False,
GBSleek8GlSht,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-short-shiny-gold-cap,13-415,,Clear,8,1a784be77aeb272a7226f84f37445f45be3ad7e174ecc3437b1ee9edbff38a45,True,False,
GBSleek8SlMattSht,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,8,11fdaeacea4009ba1c9a2e1501db6bb0cd3bce4f3aa397f190b0c61d409d08e2,True,False,
GBSleek8SlSht,https://www.bestbottles.com/product/sleek-design-8-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,8,4f9c6cac446bd2fe35ad92d811fdc9172c89fd894cd707eab8bd0fd859ec8c13,True,False,
GBTallCyl9WhtSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-white-cap,13-415,Cylinder,Clear,9,0740c8b1458d1d5903e3fd9823b8458945b47774c683d21f0645cec64077e842,True,False,
GBTallCyl9BlkShSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-shiny-black-cap,13-415,Cylinder,Clear,9,0152c251c0f186b5936cded4f9c302d757984b024bfbbb5a3dd2285e52f50dee,True,False,
GBTallCyl9CuSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-matte-copper-cap,13-415,Cylinder,Clear,9,7ec8c0f8c5155770110a92f5529bf233b0fe58aa5f5a6e294d671ab7f8b72649,True,False,
GBTallCyl9GlMattSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-short--bottle-short-matte-gold-cap,13-415,Cylinder,Clear,9,8f3b16f7639b291d7ae0e641c8cae9a694f1aaadc845d2247fa027bc2b850cfe,True,False,
GBTallCyl9GlSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-shiny-gold-cap,13-415,Cylinder,Clear,9,0d76ce011c5ee22d369900da983aeba4e8372f4034095c767bf097062b7c8b3d,True,False,
GBTallCyl9SlMattSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-matte-silver-cap,13-415,Cylinder,Clear,9,a1bcf35b21324eb04a9afab3e7f795a1d9592b9c95bde38358fc21cf6cb9d60a,True,False,
GBTallCyl9SlSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-glass-bottle-short-shiny-silver-cap,13-415,Cylinder,Clear,9,fb7c624f6fe0d4156348707ab79c30644a5db2d32d085c1c89e31cb8f0802382,True,False,
GBTallCylFrst9BlkShSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-shiny-black-cap,13-415,Cylinder,Frosted,9,69f337acc5ee4f8a6c0acdb39d09b4d318ed44ce2167f49e836ad84b07f74dbe,True,False,
GBTallCylFrst9CuSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-matte-copper-cap,13-415,Cylinder,Frosted,9,72b631baa7069240f0652c1ded7d0b2aac34eadc44a044872fe2dfae3729a3dd,True,False,
GBTallCylFrst9GlMattSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-matte-gold-cap,13-415,Cylinder,Frosted,9,10cfab6098a2095086a2219c4770ba56fbfbbf787877269aef53dc4f1415c7e4,True,False,
GBTallCylFrst9GlSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-shiny-gold-cap,13-415,Cylinder,Frosted,9,84ff51f590e05fdd06edffbd9f400598898fa84f6b628c218376a7eea6b2b185,True,False,
GBTallCylFrst9SlMattSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-matte-silver-cap,13-415,Cylinder,Frosted,9,652fc9ca9a0abc8f93b1076983f3a9cc88c8a9a07eefe5b594d62616eb7ca587,True,False,
GBTallCylFrst9SlSht,https://www.bestbottles.com/product/tall-cylinder-design-9-ml-frosted-glass-bottle-short-shiny-silver-cap,13-415,Cylinder,Frosted,9,8de3ef98ad317404440dba498e36c94cfb14b23c74211992181c0da28183e63d,True,False,
GBRect10BlkShSht,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-bottle-short-shiny-black-cap,13-415,,Clear,10,a80e25d3b9eca59fc010cdc8bc67049c16ae84d09682b975e70114a45a6872ec,True,True,
GBRect10CuSht,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-bottle-short-matte-copper-cap,13-415,,Clear,10,81022b96b7c37107bdb56ae187d5f7833eeb8c91b7b9d3fbda2ddf6d92d6a190,True,True,
GBRect10GlMattSht,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-bottle-short-matte-gold-cap,13-415,,Clear,10,32eb2a14c07e0f14b714820bce021833330ba3cf7be142e1b04dfc48930946f6,True,True,
GBRect10GlSht,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-bottle-short-shiny-gold-cap,13-415,,Clear,10,3baada215cbc6bacbefb29ed43c6c624cd793d68336ffba8a387667fd53e8d30,True,True,
GBRect10SlMattSht,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-bottle-short-matte-silver-cap,13-415,,Clear,10,dfabc06ead640248ac75f1c4edf14f5702d9453fb4837fc86d7014bf1af4f897,True,True,
GBRect10SlSht,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-bottle-short-shiny-silver-cap,13-415,,Clear,10,e5277e911a4b71374e3934ebcf3a405434c9a187209db23e7a5e617c3232209a,True,True,
GBRect10MinarCu Purchase:,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-glass-bottle-matte-copper-minaret-cap,,,,10,3cca06d420363f3c2e75fb6dc7e3d5953a69fdfdff2fe662bfeebc6544d8430a,True,True,
GBRect10MinarSl,https://www.bestbottles.com/product/footed-rectangular-design-10-ml-glass-bottle-shiny-silver-minaret-cap,13/415,,Clear,10,7385c62677d83c37b094e6642cb1b2b57130c0246c0ec080aa542dd7ae6f5edc,True,True,
GBTallRect10BlkShSht,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-short-shiny-black-cap,13-415,,Clear,10,cb32349102c81fdf20a90987c6db836564f730cbe4c0e36a9dbd664fc5dade57,True,False,
GBTallRect10CuSht,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,10,07328998c6fcaeb52d1e73c7e222052759a3760f7b2dabbd40b364ae4882a1ed,True,False,
GBTallRect10GlMattSht,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,10,b784f3ca6be2afc7f03b9fe6fe8a7d42595a96961709aa698ec7b2442befa340,True,False,
GBTallRect10GlSht,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-short-shiny-gold-cap,13-415,,Clear,10,0c9d753ab4b18c6132d0aa024ca630f9359252b02c639e5eb0759b579468c906,True,False,
GBTallRect10SlMattSht,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,10,6eec19a009a983f80e48af598675c4d3527b596357c8b50a10358b25b363c2ec,True,False,
GBTallRect10SlSht,https://www.bestbottles.com/product/tall-rectangular-design-10-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,10,65f76dfadeeef5005557838c48369dd4b1f0e6c2ad37b1688304326163872f02,True,False,
GBRoyal13BlkShSht,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-shiny-black-cap,13-415,,Clear,13,31e09675e0726fc23c92224ef26ac3c5716c8c35a02adebad93757c18b63679b,True,False,
GBRoyal13CuSht,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,13,a83d6c7bf267f5dbfb6c7438297421807394f004c6a715a809ff57a998d0eef4,True,False,
GBRoyal13GlMattSht,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,13,58021961c16b786e387addb03ca65e48af7ccd6f0c34bba6f010e06daefb29d4,True,True,
GBRoyal13GlSht,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-shiny-gold-cap,13-415,,Clear,13,776ef251046f33590dc5fa0388a9db2bc166da3f9101a4c8830f5d7bb4eb9f09,True,False,
GBRoyal13SlMattSht,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,13,c64787ae02af4fa41e409892f164ff4311aa31b79e6ae65847c24879c42edfe3,True,False,
GBRoyal13SlSht,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,13,db387a5041eb8c4f106f52862a8f4bdd10f17bd9e88f4d7c44cb28b3445bbe02,True,False,
GBRoyal13MinarCu,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-matte-copper-minaret-cap,,,Clear,13,47aea79add7f995c612babdd0cb2a35dd1545f3c15f58ed49434563d0d99fe97,True,False,
GBRoyal13MinarSl,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-shiny-silver-minaret-cap,,,Clear,13,93daa6af92de2feed60096067c22232a2c20abcf711e7f8fb8effe12a32a18f5,True,False,
GBCrcl15BlkShSht,https://www.bestbottles.com/product/circle-design-15-ml-bottle-short-shiny-black-cap,13-415,,Clear,15,ee38197bf8816c29e878f72b8bc6a9f0fb8a8788132877fc0ca2096a172f7694,True,False,
GBCrcl15CuSht,https://www.bestbottles.com/product/circle-design-15-ml-bottle-short-matte-copper-cap,13-415,,Clear,15,13de2fa1625112c60ebbdeabbb35911f49ed03697fc6be7e06c7373314e56f50,True,False,
GBCrcl15GlMattSht,https://www.bestbottles.com/product/circle-design-15-ml-bottle-short-matte-gold-cap,13-415,,Clear,15,abc24240fb7b70d3427a3fb57c030068cf231e919d8d1ccf3614b46bc0c88b36,True,True,
GBCrcl15GlSht,https://www.bestbottles.com/product/circle-design-15-ml-bottle-short-shiny-gold-cap,13-415,,Clear,15,dd656ea4f271fcff310231f93b1cef768e9c89b5483a631fa08bb1d95d09ff0a,True,False,
GBCrcl15SlMattSht,https://www.bestbottles.com/product/circle-design-15-ml-bottle-short-matte-silver-cap,13-415,,Clear,15,a1ff9e39bb5b121f07436c6d9b9f03484994783a98db8235183dd813028de13e,True,False,
GBCrcl15SlSht,https://www.bestbottles.com/product/circle-design-15-ml-bottle-short-shiny-silver-cap,13-415,,Clear,15,67acb2b36105f7a4714213d90130a19ef18c1aa2bc3514713facf1883892305a,True,False,
GBElg15BlkShSht,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-short-shiny-black-cap,13-415,,Clear,15,e33c11596994d71b0b2d46954311c5fb5bb66509232d423c870d43fe05bd65a3,True,False,
GBElg15CuSht,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,15,2087a9f2a75d4bb2a9231a0332456ac788c736c47251f7af4ebec41ce9265484,True,False,
GBElg15GlMattSht,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,15,2ebe09a402a27131da0f4ccaa24d0d00c7fa564052e0f3f52dc2a118c08f21cd,True,True,
GBElg15GlSht,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-short-shiny-gold-cap,13-415,,Clear,15,b2a02287110a978b3d5f333e522cbc06512a1ef758ae19b196bbdefd3efd5dc3,True,False,
GBElg15SlMattSht,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,15,55016f1ac9943479ed31c4bcd641b198db51d2f74d2063edd2ca1b8b7d54d26f,True,False,
GBElg15SlSht,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,15,80153acfad77047e32b52a381cff8ccbd30220b5798321366de2f7d9f5982e28,True,False,
GBElg15MinarSl,https://www.bestbottles.com/product/elegant-design-15-ml-glass-bottle-shiny-silver-minaret-cap,,,Clear,15,8b496b4a1632efd0062bd8fce6775bbf75692edc53eb27156ebbab1ab33a9378,True,False,
GBElgFrst15CuSht,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-short-matte-copper-cap,13-415,,Frosted,15,412b2ffb3f756df5574c89639d69ee8776f4ed5f5c0c1cf4f32c865f19417867,True,False,
GBElgFrst15GlMattSht,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-short-matte-gold-cap,13-415,,Frosted,15,60116edb2d82f32f5ded5185776ec308d7908ae644f8cc0f8027c8d2b8365c6d,True,True,
GBElgFrst15GlSht,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-short-shiny-gold-cap,13-415,,Frosted,15,cf99727ed935d5868a806946faa53519bc7aaf3069d5f87d92fb7ee5b4a21b9a,True,False,
GBElgFrst15SlMattSht,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-short-matte-silver-cap,13-415,,Frosted,15,732000f6f252a003882da574725bf01badfc129fe40203a24f73db1d000c1c4f,True,False,
GBElgFrst15SlSht,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-short-shiny-silver-cap,13-415,,Frosted,15,120e786bb817a616273e85c97d3a3fd3d5004407b65d0ae82b15037362634150,True,False,
GBElgFrst15MinarCu,https://www.bestbottles.com/product/elegant-frosted-design-15-ml-glass-bottle-matte-copper-minaret-cap,,,Frosted,15,b2fc2a680e3b646513e78fa18cbb1977e7c21d343e597d47e33ba066401249c9,True,False,
GBElgFrst15MinarSl,https://www.bestbottles.com/product/elegant-frosted-design-15-ml-glass-bottle-shiny-silver-minaret-cap,,,Frosted,15,3c6fa46b47f58e6d12e398a9048c720d76307490a73eeadd0314c897a8aa991b,True,False,
GBFlair15BlkShSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-shiny-black-cap,13-415,,Clear,15,68dcfc4c044fc6a7629e4ed4caef8bdd80fd68004a63c863efa66fbd57862d72,True,False,
GBFlair15CuSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,15,a7d7ef085dc4f7d420c3ff63c3056bacd6200f6cdb56f15f31e573758e02f389,True,False,
GBFlair15GlMattSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,15,16a3021b867509cc732425892fd6f232f850f432ee07081c6b3d674b0aa7ddac,True,False,
GBFlair15GlSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-shiny-gold-cap,13-415,,Clear,15,9e3a3dccfb77c6900343444c65b29d5c87067955c6d9a6077d99c1af46a3cd8f,True,False,
GBFlair15SlMattSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,15,984a9aa71afb6e8cd279ba2ff8f159ee3670a25f29628c4fcb4ac1adb3b23182,True,False,
GBFlair15SlSht,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,15,b63873d0792061f91d13e849c47f9c713d98daa9d835f1e942eea725c813a900,True,False,
GBFlair15MinarCu,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-shiny-copper-minaret-cap,,,Clear,15,ae58a2de3671dd6854fdba983cf9333aac3efac5f47be37c14b5b94a76328ff3,True,False,
GBFlair15MinarSl,https://www.bestbottles.com/product/flair-design-15-ml-glass-bottle-shiny-silver-minaret-cap,,,Clear,15,c6f5f5ad24700b73ef042819768d81445223977f97e95a811ac2f20bd1dbf990,True,False,
GBSqr15BlkShSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,15,699ccc963325d1543127f8c42fc365208435c60854181e40eb322436ea819372,True,False,
GBSqr15CuSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,15,f7a7b5597cb1908c8f7b0f2377cb2062d0d889f8b7eef7e99ba3a6ad16f578eb,True,False,
GBSqr15GlMattSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,15,11204ec858a72f495676936fa830611716697df0a82507ecd5f751b220155b60,True,False,
GBSqr15GlSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle--short-shiny-gold-cap,13-415,,Clear,15,1fabfe842fd26d0a00e64c253169d0bdcffc1c21ab9748f158934939d0c3cc1d,True,False,
GBSqr15SlMattSht,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,15,3b85e8d7cab86e4abe518387282197466dc62390d848080606343580ce43bf54,True,False,
GBCrclFrst50RdcrIvyLthr,https://www.bestbottles.com/product/circle-design-50-ml-frosted-glass-bottle-reducer-ivory-faux-leather-cap,18-400,,Frosted,50,6bd93b683dc99b4260bf144667e70cbf937b297db9c413bfcbd99af25dd2005c,True,False,
,https://www.bestbottles.com/product/cylinder-design-5-ml-blue-glass-bottle-matte-black-spray,,Cylinder,Cobalt Blue,,29defb3ebb1ff51f77e405d53c23e3f21d9d4cf453662a13233d1c3ba99946c4,False,False,Product Item Name missing; source unresolved
,https://www.bestbottles.com/product/tulip-design-6ml-bottle-matte-black-spray,,,,,5a01130c17b49941fe4e91178f242a06e9cbdd6ab2327dac8958ab571adb0043,False,False,Product Item Name missing; source unresolved
GBCylSwrl9RollWht,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-plastic-roller-ball-white-cap,17-415,Cylinder,,9,b507359a628068f5c1a892ff71c6fff94329d35857482c3956d272a36978a7b5,True,False,
GBCylSwrl9MtlRollWht,https://www.bestbottles.com/product/cylinder-design-9-ml-swirl-glass-bottle-metal-roller-ball-white-cap,17-415,Cylinder,,9,e98bc63f6466861cdd508250a1833a6c85280f45b218bb682496f7ed1fd09777,True,False,
,https://www.bestbottles.com/product/elegant-design-15-ml-frosted-glass-bottle-metal-roller-ball-plug-matte-gold-cap,,,Frosted,,7fd9c265f92af325171a578c14bebc5630e135ba14b79cfb4aa189d960714aec,False,False,Product Item Name missing; source unresolved
,https://www.bestbottles.com/product/royal-design-13-ml-glass-bottle-matte-black-spray,,,,,c9a1edfbd4e5cb1be55a259bb32457728255f18df493687cd3107d77e3ec05e5,False,False,Product Item Name missing; source unresolved
,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-matte-black-spray,,,,,2a2e09c14425cef7b011efa0bf0b90c4eba5f76929c0fedbd62b2192c49dd809,False,False,Product Item Name missing; source unresolved
GBBell12BlkSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-black-cap,13-415,,Clear,10,a61684e1a24b48a90ed68e3d77672aec2734a5d00bafcffe0ebc682455581850,True,False,
GBBell10Gl,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-shiny-gold-cap,13-415,,Clear,10,9f40e5a2bb41ae380b66c1879c932082c43351cc21418cedbbb8baa0b901b3c1,True,False,
GBBell10Sl,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-shiny-silver-cap,13-415,,Clear,10,6381a40b6b16de97f273b141b8c726fb00e1940d1817ec303e570aa2f5e059d3,True,False,
GBBell10WhtSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-white-cap,13-415,,Clear,10,85c26ecb6af2dc40999af78f2334da0b520fb7346d2a5e5069e2d7ad447df86c,True,False,
GBBell10CuSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-matte-copper-cap,13-415,,Clear,10,b4ddb07f92c9f02fe02ef5d307ca7154b06a108999a83bd60210ebbaab862382,True,False,
GBBell10GlMattSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-matte-gold-cap,13-415,,Clear,10,c544f3dd663f2af17ce1bd68ae81321b60b0d650eb3b8eefcfa16d4040f0045d,True,True,
GBBell10GlSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-shiny-gold-cap,13-415,,Clear,10,ff473a6bf97679db834d8aa0f4c17d3210d1b9f13b3aecad808bc081924ea5b2,True,False,
GBBell10SlMattSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-matte-silver-cap,13-415,,Clear,10,3fed9cd6db7f59f337bf06a14e351ab6810116952d66f823e9522924031752c6,True,False,
GBBell10SlSht,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-shiny-silver-cap,13-415,,Clear,10,7314f57845fbf8bd76d27996b0612acbbb357eda5448ab2fde8ffb12346ed631,True,False,
GBBell10RollBlkSh,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-black-shiny-cap,13-415,,Clear,10,9c0bd96a542bc1911355380acec0ec564c6390055c5b5842396fa2ec7a18ac68,True,False,
GBBell10RollGlSh,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-shiny-gold-cap,13-415,,Clear,10,ffc52e88ad07e7dd2c2919d3f977398879b55e73ae97518c62826ebb736c64c6,True,False,
GBBell10RollSlSh,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-shiny-silver-cap,13-415,,Clear,10,17d7b46fa23ed7951cf8c6603370b16a03b2f363e1b5a7f895e5eab886887d96,True,False,
GBBell10RollPinkDot,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-pink-cap-with-dots,13-415,,Clear,10,5f4b1bbc5045cd8fa6adc5fd4d638d197742339b480b7c0b23bc115713e34e0d,True,False,
GBBell10RollSlDot,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-silver-cap-with-dots,13-415,,Clear,10,d4d140c6c0ed79bd6ea73a0135584097d6c20e21ff7f4b44c3290af6d9884b85,True,False,
GBBell10RollCuMatt,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-matte-copper-cap,13-415,,Clear,10,75fbc8f2937d6f3fb27376184d740585b4aa19d91c441a55e77f25fecb3a9f29,True,False,
GBBell10RollGlMatt,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-plastic-roller-ball-plug-matte-gold-cap,13-415,,Clear,10,c8e2b7c41d47d8a5cdb6689e4f025e209f7a8bed914a8592a38932d22df411dd,True,False,
