environment,family,sku,body,capacity,neck,glass,fitment,finish,visible,candidate,component,issue,sellable,stock,kit_completeness,kit_slots,kit_conflicts
live,Cylinder,GBTallCylFrst9Sl,cylinder-9ml|13-415|Glass Bottle,9,13-415,Frosted,,Shiny Silver,True,True,CP13-415Sl,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBSpry1ozGl,cylinder-30ml|18-415|Glass Bottle,30,18-415,Clear,,Shiny Gold,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBSpry1ozSl,cylinder-30ml|18-415|Glass Bottle,30,18-415,Clear,,Silver,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl50RollWht,cylinder-50ml|16mm|Glass Bottle,50,16mm,Clear,Plastic Roller Ball,White,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl50SpryCu,cylinder-50ml|18-415|Glass Bottle,50,18-415,Clear,Perfume Spray Pump,Copper,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100SpryCu,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Perfume Spray Pump,Copper,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl5MtlRollBlkSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Shiny Black,True,True,CPRoll13-415BlkSh,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5MtlRollCuMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Matte Copper,True,True,CPRoll13-415Cu,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5MtlRollGlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Matte Gold,True,True,CPRoll13-415GlMt,,True,In Stock,full,roller | body | cap,[]
live,Cylinder,GBCyl5MtlRollGlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Shiny Gold,True,True,CPRoll13-415GlSh,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5MtlRollPinkDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Pink with Dots,True,True,CPRoll13-415PinkDot,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5MtlRollSlDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Silver with Dots,True,True,CPRoll13-415SlDot,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5MtlRollSlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Matte Silver,True,True,CPRoll13-415SlMt,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5MtlRollSlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Metal Roller Ball,Shiny Silver,True,True,CPRoll13-415SlSh,,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl50RdcrBlkLthr,cylinder-50ml|18-415|Glass Bottle,50,18-415,Clear,Reducer,Black Leather,False,False,CP18-415BlkLthr,catalog_unavailable,False,In Stock,,,[]
live,Cylinder,GBSpry3mlClWht,cylinder-3.3ml|12mm|Glass Bottle,3.3,12mm,Clear,Fine Mist Sprayer,Clear,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollBlkSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Shiny Black,False,True,CPRoll13-415BlkSh,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBSpry4mlClWh,cylinder-4ml|12mm|Glass Bottle,4,12mm,Clear,Fine Mist Sprayer,Clear,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollCuMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Matte Copper,False,True,CPRoll13-415Cu,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SprySlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Matte Silver,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollGlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Matte Gold,False,True,CPRoll13-415GlMt,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SpryBlkSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Shiny Black,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollGlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Shiny Gold,False,True,CPRoll13-415GlSh,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SpryGlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Shiny Gold,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100SpryMtGl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Perfume Spray Pump,Matte Gold,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollPinkDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Pink with Dots,False,True,CPRoll13-415PinkDot,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SprySlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Shiny Silver,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100SpryShnGl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Perfume Spray Pump,Shiny Gold,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollSlDot,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Silver with Dots,False,True,CPRoll13-415SlDot,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SpryBluMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Matte Blue,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100SpryShnBlk,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Perfume Spray Pump,Shiny Black,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollSlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Matte Silver,False,True,CPRoll13-415SlMt,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SpryCuMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Matte Copper,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100SpryMtSl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Perfume Spray Pump,Matte Silver,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCylBlu5MtlRollSlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Metal Roller Ball,Shiny Silver,False,True,CPRoll13-415SlSh,media_unavailable,True,In Stock,capSplit,body | cap,[]
live,Cylinder,GBCyl5SpryGlMatt,cylinder-5ml|13-415|Glass Bottle,5,13-415,Clear,Fine Mist Sprayer,Matte Gold,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100SpryShnSl,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Perfume Spray Pump,Shiny Silver,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,GBCyl100RdcrBlkLthr,cylinder-100ml|18-415|Glass Bottle,100,18-415,Clear,Reducer,Black Leather,False,False,CP18-415BlkLthr,catalog_unavailable,False,In Stock,,,[]
live,Cylinder,GBCyl50AnSpBlk,cylinder-50ml|18-415|Glass Bottle,50,18-415,Clear,Vintage Bulb Sprayer,Black,True,True,AnSp18-415Blk,,True,In Stock,full,diptube | body | sprayer,[]
live,Cylinder,GBCyl50AnSpTslBlk,cylinder-50ml|18-415|Glass Bottle,50,18-415,Clear,Vintage Bulb Sprayer with Tassel,Black,True,True,AnSpTsl18-415Blk,,True,In Stock,full,diptube | body | sprayer,[]
live,Cylinder,LBCylAmb9LtnGl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Lotion Pump,Gold,True,True,Ltn17-415Gl,,True,In Stock,full,body | pump | overcap | collar,[]
live,Cylinder,GBCylBlu5SprySlSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Fine Mist Sprayer,Shiny Silver,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,LBCylAmb9LtnMtSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Amber,Lotion Pump,Matte Silver,True,True,Ltn17-415MattSl,,True,In Stock,full,body | pump | overcap | collar,[]
live,Cylinder,GBCylBlu5SpryBlkSh,cylinder-5ml|13-415|Glass Bottle,5,13-415,Cobalt Blue,Fine Mist Sprayer,Shiny Black,False,False,,compatibility_unresolved,True,In Stock,,,[]
live,Cylinder,LBCyl9LtnMtSl,cylinder-9ml|17-415|Glass Bottle,9,17-415,Clear,Lotion Pump,Clear,True,True,Ltn17-415MattSl,,True,In Stock,full,body | pump | overcap | collar,[]
