productId,websiteSku,graceSku,category,family,shape,color,capacity,capacityMl,capacityOz,applicator,capColor,trimColor,capStyle,capHeight,ballMaterial,neckThreadSize,heightWithCap,heightWithoutCap,diameter,bottleWeightG,caseQuantity,qbPrice,webPrice1pc,webPrice10pc,webPrice12pc,stockStatus,itemName,itemDescription,imageUrl,productUrl,dataGrade,bottleCollection,fitmentStatus,graceDescription,assemblyType,componentGroup,verified,importSource
BB-GB-010-0001,GBAtom10Blk,GB-CYL-BLK-10ML-ATM-BLK-01,Metal Atomizer,Atomizer,,Black,10 ml (0.34 oz),10,0.34,Atomizer,,,,,,17mm,,,,,,,3.15,,2.99,In Stock,"Black atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Black atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Blk.gif,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
BB-GB-100-0352,LBElg100LtnClOvrCap,LB-ELG-CLR-100ML-LPM-COCP,Glass Bottle,Elegant,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.3,,3.14,In Stock,"Elegant design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant","Elegant design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant",https://www.bestbottles.com/images/store/enlarged_pics/LBElg100LtnClOvrCap.gif,https://www.bestbottles.com/product/elegant-design-105-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-078-0061,GBRndFrst78RdcrPnkLthr,GB-RND-FRS-78ML-RDC-PKLT,Glass Bottle,Round,,Frosted,78 ml (2.64 oz),78,2.64,Reducer,,,,,,18-415,,,,,,,2.8,,2.66,In Stock,"Round design 78 ml, 2.65oz frosted glass bottle with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each","Round design 78 ml, 2.65oz frosted glass bottle with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Round design bottle is available in 2 sizes - 78ml and 128 ml. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst78RdcrPnkLthr.gif,https://www.bestbottles.com/product/round-design-78-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap,,Round,,,3-part,,false,grace_products_final_json
BB-GB-015-0030,GBCrcl15RollCuMatt,GB-CIR-CLR-15ML-ROL-MCPR,Glass Bottle,Circle,,Clear,15 ml (0.51 oz),15,0.51,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price","Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl15RollCuMatt.gif,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-matte-copper-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-015-0140,GBSqr15MtlRollGlSh,GB-SQR-CLR-15ML-MRL-SGLD,Glass Bottle,Square,,Clear,15 ml (0.51 oz),15,0.51,Metal Roller Ball,,,,,,13-415,,,,,,,0.85,,0.81,In Stock,"Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price eac","Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price eac",https://www.bestbottles.com/images/store/enlarged_pics/GBSqr15MtlRollGlSh.gif,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-metal-roller-ball-plug-shiny-gold-cap,,Square,,,3-part,,false,grace_products_final_json
BB-GB-030-0093,GBElg30SpryShGl,GB-ELG-CLR-30ML-SPR-SGLD,Glass Bottle,Elegant,,Clear,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,15-415,,,,,,,2.25,,2.14,In Stock,"Elegant design 30 ml, clear glass bottle with sprayer and shiny gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each","Elegant design 30 ml, clear glass bottle with sprayer and shiny gold cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBElg30SpryShnGl.gif,https://www.bestbottles.com/product/elegant-design-30-ml-clear-glass-bottle-sprayer-shiny-gold-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-050-0163,GBSlk50AnSpPnk,GB-SLK-CLR-50ML-ASP-PNK,Glass Bottle,Sleek,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,5.55,,5.27,In Stock,"Sleek design 50 ml, 1.7oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of","Sleek design 50 ml, 1.7oz  clear glass bottle  with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpPnk.gif,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-128-0047,GBRndFrst128AnSpTslGl,GB-RND-FRS-128ML-ASP-02,Glass Bottle,Round,,Frosted,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,7.15,,6.79,In Stock,"Round design 128 ml, 4.33oz frosted glass bottle with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th","Round design 128 ml, 4.33oz frosted glass bottle with Gold vintage style bulb sprayer with tasseland shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst128AnSpTslGl.gif,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-gold-vintage-style-sprayer-with-tassel-shiny-gold-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0366,LBElgFrst100LtnShnSl,LB-ELG-FRS-100ML-LPM-SSLV,Glass Bottle,Elegant,,Frosted,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.8,,3.61,In Stock,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a family of bottles ava","Elegant design 100 ml, 3 1/2oz frosted glass bottle with shiny silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a family of bottles ava",https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100LtnShnSl.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-shiny-silver-lotion-pump-and-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-010-0002,GBAtom10BlkDot,GB-CYL-BLK-10ML-ATM-BLK-02,Metal Atomizer,Atomizer,,Black,10 ml (0.34 oz),10,0.34,Atomizer,,,,,,17mm,,,,,,,3.4,,3.23,In Stock,"Black atomizer design 10 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Black atomizer design 10 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10BlkDot.gif,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle-dots,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
BB-GB-100-0368,LBEmp100LtnClOvrCap,LB-EMP-CLR-100ML-LPM-COCP,Glass Bottle,Empire,,Clear,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.5,,3.33,In Stock,"Empire design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire de","Empire design 100 ml, 3 1/2oz clear glass bottle with with a matte silver collar treatment pump and clear overcap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Empire de",https://www.bestbottles.com/images/store/enlarged_pics/LBEmp100LtnClOvrCap.gif,https://www.bestbottles.com/product/empire-design-100-ml-glass-bottle-clear-over-the-cap-lotion-pump-matte-silver-collar-cap,,Empire,,,2-part,,false,grace_products_final_json
BB-GB-100-0025,GBCrcl100RdcrPnkLthr,GB-CIR-CLR-100ML-RDC-PNK,Glass Bottle,Circle,,Clear,100 ml (3.38 oz),100,3.38,Reducer,,,,,,18-415,,,,,,,2.3,,2.19,In Stock,"Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl100RdcrPnkLthr.gif,https://www.bestbottles.com/product/circle-design-100-ml-glass-bottle-reducer-pink-faux-leather-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-015-0031,GBCrcl15RollGlMatt,GB-CIR-CLR-15ML-ROL-MGLD,Glass Bottle,Circle,,Clear,15 ml (0.51 oz),15,0.51,Plastic Roller Ball,,,,,,13-415,,,,,,,0.74,,0.7,In Stock,"Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e","Circle design 15ml, 1/2oz Clear glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price e",https://www.bestbottles.com/images/store/enlarged_pics/GBCrcl15RollGlMatt.gif,https://www.bestbottles.com/product/circle-design-15-ml-bottle-plastic-roller-ball-plug-matte-gold-cap,,Circle,,,3-part,,false,grace_products_final_json
BB-GB-015-0141,GBSqr15MtlRollPinkDot,GB-SQR-CLR-15ML-MRL-PKDT,Glass Bottle,Square,,Clear,15 ml (0.51 oz),15,0.51,Metal Roller Ball,,,,,,13-415,,,,,,,0.92,,0.87,In Stock,"Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price","Square design 15ml, 1/2oz Clear glass bottle with metal roller ball plug and pink cap with dots. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, classic style bottle good for promotions and decants. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBSqr15MtlRollPinkDot.gif,https://www.bestbottles.com/product/square-design-15-ml-glass-bottle-metal-roller-ball-plug-pink-cap-with-dots,,Square,,,3-part,,false,grace_products_final_json
BB-GB-030-0094,GBElg30SpryShnSl,GB-ELG-CLR-30ML-SPR-SSLV,Glass Bottle,Elegant,,Clear,30 ml (1.01 oz),30,1.01,Perfume Spray Pump,,,,,,15-415,,,,,,,2.25,,2.14,In Stock,"Elegant design 30 ml, clear glass bottle with sprayer and shiny silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each","Elegant design 30 ml, clear glass bottle with sprayer and shiny silver cap. For use with cologne, perfume, air freshner, face and body spray, or room spray. Classic, Elegant design is a family of bottles availabel in many sizes. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBElg30SpryShSl.gif,https://www.bestbottles.com/product/elegant-design-30-ml-clear-glass-bottle-sprayer-shiny-silvercap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-050-0162,GBSlk50AnSpMtSl,GB-SLK-CLR-50ML-ASP-MSLV,Glass Bottle,Sleek,,Clear,50 ml (1.69 oz),50,1.69,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,5.55,,5.27,In Stock,"Sleek design 50 ml, 1.7oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut","Sleek design 50 ml, 1.7oz  clear glass bottle  with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50AnSpMtSl.gif,https://www.bestbottles.com/product/sleek-design-50-ml-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,,Sleek,,,2-part,,false,grace_products_final_json
BB-GB-128-0048,GBRndFrst128AnSpTslIvyGl,GB-RND-FRS-128ML-ASP-03,Glass Bottle,Round,,Frosted,128 ml (4.33 oz),128,4.33,Vintage Bulb Sprayer,,,,,,18-415,,,,,,,7.15,,6.79,In Stock,"Round design 128 ml, 4.33oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance","Round design 128 ml, 4.33oz frosted glass bottle with Ivory vintage style bulb sprayer with tassel and shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance",https://www.bestbottles.com/images/store/enlarged_pics/GBRndFrst128AnSpTslIvyGl.gif,https://www.bestbottles.com/product/round-design-128-ml-frosted-glass-bottle-ivory-vintage-style-sprayer-with-tassel-shiny-gold-collar,,Round,,,2-part,,false,grace_products_final_json
BB-GB-100-0367,LBElgFrst100WhtClOvrCp,LB-ELG-FRS-100ML-LPM-OVCP-T,Glass Bottle,Elegant,,Frosted,100 ml (3.38 oz),100,3.38,Lotion Pump,,,,,,18-415,,,,,,,3.8,,3.61,In Stock,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a fami","Elegant design 100 ml, 3 1/2oz frosted glass bottle with white rectangular with clear over the cap. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Elegant bottle is a fami",https://www.bestbottles.com/images/store/enlarged_pics/LBElgFrst100WhtClOvrCp.gif,https://www.bestbottles.com/product/elegant-design-105-ml-frosted-glass-bottle-white-rectangular-clear-over-the-cap,,Elegant,,,2-part,,false,grace_products_final_json
BB-GB-010-0003,GBAtom10Blu,GB-CYL-BLU-10ML-ATM-BLU,Metal Atomizer,Atomizer,,Cobalt Blue,10 ml (0.34 oz),10,0.34,Atomizer,,,,,,17mm,,,,,,,3.15,,2.99,In Stock,"Blue atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each","Blue atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved and customized. Great for gifts and promotion. Price each",https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Blu.gif,https://www.bestbottles.com/product/blue-atomizer-design-10-ml-bottle,,Atomizer Collection,,,complete-set,,false,grace_products_final_json
