graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
PKG-BOX-ECRM-CUBE,BoxECreamMatteCube,Gift Box,Cream Matte finish 4 x 3.5 x 4 inches tall box.,Matte,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-ECRM-CUBE__BoxECreamMatteCube__pdp-main__v001.png,
GB-CYL-FRS-9ML-T-05,GBTallCylFrst9MtlRollGlMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-05__GBTallCylFrst9MtlRollGlMatt__pdp-main__v001.png,
PKG-BOX-ECRM-RECT,BoxECreamMatteRctMed,Gift Box,Cream Matte finish 3.1 x 2.75 x 5.9 inches tall box.,Matte,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-ECRM-RECT__BoxECreamMatteRctMed__pdp-main__v001.png,
GB-CYL-BLU-9ML-ROL-SLDT,GBCylBlu9RollSlDot,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and silver dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-SLDT_1779632190327_h23yp8.png,
GB-CYL-FRS-9ML-T-06,GBTallCylFrst9MtlRollGlSh,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-06__GBTallCylFrst9MtlRollGlSh__pdp-main__v001.png,
GB-DEC-FRS-4ML-GST-RED-T,GBHeartFrst4TslRed,Decorative,"Heart design 4 ml, Frosted glass bottle with red tassel. For use with perfume or fragrance oil, essential oil. Great for Valentines, gifts, promotions, and wedding and party favors. Price each",Frosted,4 ml (0.14 oz),madison_generated_evidence,https://www.bestbottles.com/images/store/enlarged_pics/GBHeartFrst4TslRed.gif,
GB-CYL-BLU-9ML-ROL-MGLD,GBCylBlu9RollMattGl,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel. P",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-MGLD_1779632186324_fz4h47.png,
GB-CYL-FRS-9ML-T-10,GBTallCylFrst9MtlRollSlSh,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-10__GBTallCylFrst9MtlRollSlSh__pdp-main__v001.png,
PKG-BOX-WHT-1X1X2,BoxWhite101020,Gift Box,White folding 1.0 x 1.0 x 2.0 inches tall box.,White,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-WHT-1X1X2__BoxWhite101020__pdp-main__v001.png,
GB-CYL-BLU-9ML-ROL-MCPR,GBCylBlu9RollMattCu,Cylinder,"Cylinder design 9ml,1/3 oz Cobalt blue glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for promotion samples and travel.",Cobalt Blue,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-BLU-9ML-ROL-MCPR_1779632185490_sr4tiq.png,
GB-CYL-FRS-9ML-T-04,GBTallCylFrst9MtlRollCuMatt,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-04__GBTallCylFrst9MtlRollCuMatt__pdp-main__v001.png,
GB-CYL-FRS-9ML-ROL-SBLK,GBCylFrst9RollShBlk,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and shiny black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-SBLK_1779632212354_nwqx6i.png,
GB-CYL-FRS-9ML-T-03,GBTallCylFrst9MtlRollBlkSh,Cylinder,"Tall cylinder design 9ml, 1/3oz frosted glass bottle with metal roller ball plug and black shiny cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, slender bottle with attractive heavy base. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-CYL-FRS-9ML-T-03__GBTallCylFrst9MtlRollBlkSh__pdp-main__v001.png,
GB-RCT-CLR-10ML-SPR-MBLU-01,GBRect10SpryBluMatt,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with matte blue spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,10 ml (0.34 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-RCT-CLR-10ML-SPR-MBLU-01__GBRect10SpryBluMatt__pdp-main__v001.png,
GB-CYL-FRS-9ML-ROL-SGLD,GBCylFrst9RollShnGl,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-SGLD_1779632213138_i639zu.png,
GB-RCT-CLR-10ML-SPR-MCPR-01,GBRect10SpryCuMatt,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with matte copper spray. For use with fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,10 ml (0.34 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-RCT-CLR-10ML-SPR-MCPR-01__GBRect10SpryCuMatt__pdp-main__v001.png,
GB-DVA-CLR-46ML-ASP-MSLV,GBDiva46AnSpMtSl,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with matte silver vintage style bulb sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-CLR-46ML-ASP-MSLV_1779582736838_ard8rn.png,
GB-CYL-FRS-9ML-ROL-SSLV,GBCylFrst9RollShnSl,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-SSLV_1779632214874_hc3470.png,
GB-RCT-CLR-10ML-SPR-MGLD-01,GBRect10SpryGlMatt,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with matte gold spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,10 ml (0.34 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-RCT-CLR-10ML-SPR-MGLD-01__GBRect10SpryGlMatt__pdp-main__v001.png,
GB-DVA-CLR-46ML-ASP-WHT,GBDiva46AnSpWht,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with white vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-CLR-46ML-ASP-WHT_1779582745792_nztz8l.png,
GB-CYL-FRS-9ML-ROL-PKDT,GBCylFrst9RollPnkDot,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and pink dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-PKDT_1779632211659_mcm30w.png,
GB-DVA-CLR-46ML-AST-IVGD,GBDiva46AnSpTslIvyGl,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with ivory vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance t",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-CLR-46ML-AST-IVGD_1779507034578_ce5rkw.png,
GB-ELG-FRS-100ML-ASP-RED,GBElgFrst100AnSpRed,Elegant,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Frosted,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-100ML-ASP-RED_1779482909508_i6t9av.png,
GB-CYL-FRS-9ML-ROL-SLDT,GBCylFrst9RollSlDot,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and silver dot cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-SLDT_1779632214111_pc8gvi.png,
PKG-BOX-WHT-4X4X4,Box-4x4x4,Gift Box,Corrugated Box 4 x 4 x 4. 32 lbs ECT,White,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-WHT-4X4X4__Box-4x4x4__pdp-main__v001.png,
GB-RCT-CLR-10ML-SPR-MSLV-01,GBRect10SprySlMatt,Rectangle,"Footed rectangular design 10ml, 1/3oz Clear glass bottle with matte silver spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style bottle good for promotions and decants. Price each",Clear,10 ml (0.34 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/GB-RCT-CLR-10ML-SPR-MSLV-01__GBRect10SprySlMatt__pdp-main__v001.png,
GB-DVA-CLR-46ML-AST-PNK,GBDiva46AnSpTslPnk,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle with pink vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-CLR-46ML-AST-PNK_1779507049570_iijxnt.png,
GB-ELG-FRS-100ML-ASP-IVGD,GBElgFrst100AnSpIvyGl,Elegant,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Frosted,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-100ML-ASP-IVGD_1779482913012_ngfa7m.png,
GB-CYL-FRS-9ML-ROL-MSLV,GBCylFrst9RollMattSl,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and matte silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-MSLV_1779632210952_xjtnei.png,
PKG-BOX-WHT-5X5X5,Box-5x5x5,Gift Box,Corrugated Box 5 x 5 x 5. 32 lbs ECT,White,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/PKG-BOX-WHT-5X5X5__Box-5x5x5__pdp-main__v001.png,
GB-DVA-CLR-46ML-AST-LVN,GBDiva46AnSpTslLvn,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with lavendar vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beau",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-CLR-46ML-AST-LVN_1779507046128_y6bfza.png,
GB-ELG-FRS-100ML-ASP-MSLV,GBElgFrst100AnSpMtSl,Elegant,"Elegant design 100 ml, 3 1/2oz frosted glass bottle with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the",Frosted,100 ml (3.38 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Elegant/GB-ELG-FRS-100ML-ASP-MSLV_1779482917017_ehmhf3.png,
GB-CYL-FRS-9ML-ROL-MGLD,GBCylFrst9RollMattGl,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-MGLD_1779632210154_szp1ad.png,
ACC-RCB-12X15,RecloseableBags12x15,Packaging Supply,12inches x 15inches Recloseable Plastic Bags. 100 pieces per packet.,,0 ml (0 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/best-bottles/reference-images/ACC-RCB-12X15__RecloseableBags12x15__pdp-main__v001.png,
GB-DVA-CLR-46ML-AST-GLD,GBDiva46AnSpTslGl,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with gold vintage style bulb sprayer with tassel with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance th",Clear,46 ml (1.56 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Diva/GB-DVA-CLR-46ML-AST-GLD_1779507028986_2x26ax.png,
LB-DMD-CLR-60ML-LPM-SBLK,LBDmnd2ozLtnShnBlk,Diamond,"Diamond design 60ml, 2 ounce clear glass bottle with shiny black lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. A classic, multi-faceted bottle. Price each",Clear,60 ml (2.03 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/paper-doll/master_corrected_1779532099314_1vz10s.png,
GB-CYL-FRS-9ML-ROL-MCPR,GBCylFrst9RollMattCu,Cylinder,"Cylinder design 9ml,1/3 oz frosted glass bottle with plastic roller ball plug and matte copper cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Frosted,9 ml (0.3 oz),madison_generated_evidence,https://likkskifwsrvszxdvufw.supabase.co/storage/v1/object/public/generated-images/4ab1ac72-cd7e-4faf-9152-5aa5f2862411/d4cd4ae9-a9a8-4ea6-ab6f-fd1e19078e5e/best-bottles/reference-imports/Cylinder/GB-CYL-FRS-9ML-ROL-MCPR_1779632209392_a7ph60.png,
