graceSku,websiteSku,family,itemName,color,capacity,coverageSource,coverageEvidenceUrl,referencePath
GB-BSR-CLR-60ML-MRL-SGLD,GBBstn2ozMtlRollGl,Boston Round,"Boston round design 60ml, 2oz Clear glass bottle with metal roller ball plug and shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price ea",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779652358113_eb8uw5.png?v=1779661001,
GB-DVA-CLR-46ML-SPR-MSLV,GBDiva46SpryMtSl,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",Clear,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779508180941-9e82c1e7-d59b-40d7-9c51-d63e9f51d34e.png?v=1779517474,
GB-BSR-CLR-60ML-MRL-MBLK,GBBstn2ozMtlRollMattBlk,Boston Round,"Boston round design 60ml, 2oz Clear glass bottle with metal roller ball plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price e",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779652426568_tuhwir.png?v=1779660997,
GB-DVA-CLR-46ML-SPR-SSLV,GBDiva46SpryShnSl,Diva,"Diva design 46 ml, 1.64oz  clear glass bottle  with shiny silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",Clear,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779508277816-c048b1a2-b69e-4950-97cf-299e85bf1940.png?v=1779508320,
GB-CYL-CLR-9ML-T-21,GBCyl9SpryBlk,Cylinder,"Cylinder design 9ml,1/3 oz clear glass bottle with fine mist sprayer with black trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Clear,9 ml (0.3 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779532951629_mpuf1b_b14de940-e62d-4dc1-89fe-5d119ff6070e.png?v=1779534347,
GB-CYL-CLR-100ML-RDC-SGLD,GBCyl100RdcrShnGl,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Pr",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533295423_48yl9k_56a55609-9c19-441d-9cf2-e062ae1db7ed.png?v=1779556358,
GB-BSR-CLR-60ML-MRL-MGLD,GBBstn2ozMtlRollMattGl,Boston Round,"Boston round design 60ml, 2oz Clear glass bottle with metal roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price ea",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779652485101_vvv2r6.png?v=1779660993,
GB-DVA-FRS-46ML-02,GBDivaFrst46SpryMtGl,Diva,Diva 46 ml (1.56 oz) Frosted Glass Bottle,Frosted,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779578563385-dca63041-3148-45f8-9846-ce43a0462ca0_acaad63e-b31c-4b58-b58a-c310779d8ab0.png?v=1779582292,
GB-CYL-AMB-9ML-SPR-BLK,GBCylAmb9SpryBlk,Cylinder,"Cylinder design 9ml,1/3 oz amber glass bottle with fine mist sprayer with black trim and plastic overcap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Price each",Amber,9 ml (0.3 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533953713_najclw.png?v=1779534321,
GB-CYL-CLR-100ML-RDC-SBLK-T,GBCyl100RdcrShnBlkTall,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml siz",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533345959_1n7uod_f8aae1e8-f610-4e34-a345-f3340b9be6bb.png?v=1779556354,
GB-BSR-CLR-60ML-MRL-MSLV,GBBstn2ozMtlRollMattSl,Boston Round,"Boston round design 60ml, 2oz Clear glass bottle with metal roller ball plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. P",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779652546543_58chuc.png?v=1779660989,
GB-DVA-FRS-46ML-05,GBDivaFrst46SpryShnGl,Diva,Diva 46 ml (1.56 oz) Frosted Glass Bottle,Frosted,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779578237635_oqjq49.png?v=1779578784,
GB-CYL-BLU-5ML-SLV-T,GBCylBlu5Sl,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779554779567_9qzfkh.png?v=1779582807,
GB-CYL-CLR-100ML-RDC-SBLK,GBCyl100RdcrShnBlk,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. P",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533402572_jdhgtw_155da559-9fff-49b7-980a-715f34a3e464.png?v=1779556349,
GB-BSR-CLR-60ML-MRL-SSLV,GBBstn2ozMtlRollShnSl,Boston Round,"Boston round design 60ml, 2oz Clear glass bottle with metal roller ball plug and shiny silver cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Price",Clear,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779652598470_4f9hyt.png?v=1779660985,
GB-DVA-FRS-46ML-04,GBDivaFrst46SpryShnBlk,Diva,Diva 46 ml (1.56 oz) Frosted Glass Bottle,Frosted,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779578291896_ekb7uk.png?v=1779578779,
GB-CYL-CBL-5ML-S-02,GBCylBlu5WhtSht,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with short white cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779554837843_iu6etq.png?v=1779554947,
GB-CYL-CLR-100ML-RDC-BRLT,GBCyl100RdcrBrwnLthr,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml s",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533458233_sd9ydy_721096d5-ef3e-4df6-92ca-14d0b06740ff.png?v=1779556343,
GB-BSR-AMB-60ML-MRL-MBLK,GBBstnAmb2ozMtlRollonMattBlk,Boston Round,"Boston round design 60ml, 2oz Amber glass bottle with metal roller ball plug and matte black cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. Pr",Amber,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653046666_idxcch.png?v=1779660954,
GB-DVA-FRS-46ML-03,GBDivaFrst46SpryMtSl,Diva,Diva 46 ml (1.56 oz) Frosted Glass Bottle,Frosted,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779578340118_2ppjho.png?v=1779578775,
GB-CYL-BLU-5ML-GLD-T,GBCylBlu5Gl,Cylinder,"Cylinder design 5ml, 1/6oz Blue glass bottle with shiny gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable, Small sized bottle for decants, promotion, samples and travel accessory. Price each",Cobalt Blue,5 ml (0.17 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779554896620_ykrkyv_8a1029a8-618f-4ea0-a508-a69e96530a2f.png?v=1779583019,
GB-CYL-CLR-100ML-RDC-LBLT,GBCyl100RdcrLBrwnLthr,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 1",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533517567_un52sd_22cdca06-ed24-4cee-8726-a16ee18a2afe.png?v=1779556339,
GB-BSR-AMB-60ML-MRL-MGLD,GBBstnAmb2ozMtlRollonMattGl,Boston Round,"Boston round design 60ml, 2oz Amber glass bottle with metal roller ball plug and matte gold cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. Pri",Amber,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653108396_jnnbb8.png?v=1779660950,
GB-DVA-FRS-46ML-06,GBDivaFrst46SpryShnSl,Diva,Diva 46 ml (1.56 oz) Frosted Glass Bottle,Frosted,46 ml (1.56 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779578393190_srdpnw.png?v=1779578769,
GB-CYL-CLR-100ML-RDC-SSLV,GBCyl100RdcrShnSl,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes.",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533578211_qfdxur_3da142fb-e119-435c-9f44-f0a5882a0fad.png?v=1779556334,
GB-BSR-AMB-60ML-MRL-MSLV,GBBstnAmb2ozMtlRollonMattSl,Boston Round,"Boston round design 60ml, 2oz Amber glass bottle with metal roller ball plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. P",Amber,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653160469_xa7uui.png?v=1779660945,
GB-CYL-CLR-100ML-RDC-MSLV-T,GBCyl100RdcrMtSlTall,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml si",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533638395_r9oj4k_43673549-e4db-4701-a24d-f4cdb5cd67e2.png?v=1779556329,
GB-BSR-AMB-60ML-MRL-SSLV,GBBstnAmb2ozMtlRollonShnSl,Boston Round,"Boston round design 60ml, 2oz Amber glass bottle with metal roller ball plug and shiny silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller ball. P",Amber,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653211630_kp8rhe.png?v=1779660942,
GB-CYL-CLR-100ML-RDC-MSLV,GBCyl100RdcrMtSl,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes.",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533691418_mt2h22_13e17ee9-b9a1-4f9e-ae16-aa013526f01d.png?v=1779556325,
GB-CYL-CLR-100ML-RDC-WHT,GBCyl100RdcrWht,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and white cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml sizes. Price e",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533742293_g1uexw_f5c9cd32-47b5-48c5-a3a1-66f1b9cefc91.png?v=1779556319,
GB-BSR-BLU-60ML-MRO-MBLK,GBBstnBlu2ozMtlRollonMattBlk,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle with metal roller ball plug and matte black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. P",Cobalt Blue,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653626562_dda2fw.png?v=1779660647,
GB-GRC-CLR-55ML-ASP-GLD,GBGrce55AnSpGl,Grace,"Grace design 55 ml, 1.85oz  clear glass bottle  with gold vintage style sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty of your",Clear,55 ml (1.86 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779486313283_9hg4xc.png?v=1779487532,
GB-CYL-CLR-100ML-RDC-IVLT,GBCyl100RdcrIvyLthr,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml s",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533795560_7o4vxl_fe32cf38-bfaa-4c14-a63c-d9f97472441b.png?v=1779556314,
GB-BSR-CBL-60ML-MRL-MGLD,GBBstnBlu2ozMtlRollonMattGl,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle with metal roller ball plug and matte gold cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aromatherapy. Refillable bottle with large, 12mm diameter metal-roller ball. Pr",Cobalt Blue,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653689850_e8xjvu.png?v=1779660643,
GB-GRC-CLR-55ML-ASP-LVN,GBGrce55AnSpLvn,Grace,"Grace design 55 ml, 1.85oz  clear glass bottle  with lavender vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the bea",Clear,55 ml (1.86 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779486365068_62k39v.png?v=1779487528,
GB-CYL-CLR-100ML-RDC-PKLT,GBCyl100RdcrPnkLthr,Cylinder,"Cylinder design 100 ml, 3 1/2oz  clear glass bottle  with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Cylinder design is a family of bottles available in 30ml, 50ml and 100ml si",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779533847621_7puhqz_4cb97d87-3f46-426d-bb70-6e5588249485.png?v=1779556310,
GB-BSR-BLU-60ML-MRO-MSLV,GBBstnBlu2ozMtlRollonMattSl,Boston Round,"Boston round design 60ml, 2oz Cobalt blue glass bottle with metal roller ball plug and matte silver cap. For use with perfume, fragrance oil, essential oils, body oils, thin lotions and ointments. Refillable bottle with large, 12mm diameter metal-roller b",Cobalt Blue,60 ml (2.03 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779653753636_9fq4c2.png?v=1779660639,
GB-CIR-FRS-50ML-SPR-MGLD,GBCrclFrst50SpryMtGl,Circle,"Circle design 50 ml, 1.7oz  frosted glass bottle  with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price",Frosted,50 ml (1.69 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779593760268_rwjka1_6792357d-b2de-4a00-ac26-8b3391c4bb81.png?v=1779595521,
GB-GRC-CLR-55ML-ASP-IVGD,GBGrce55AnSpIvyGl,Grace,"Grace design 55 ml, 1.85oz  clear glass bottle  with ivory vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty o",Clear,55 ml (1.86 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779486416412_wk7j1u.png?v=1779487524,
GB-DVA-CLR-100ML-RDC-SGLD,GBDiva100RdcrShnGl,Diva,"Diva design 100 ml, 3 1/2oz  clear glass bottle  with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Our Classic Diva bottle family is available in 30ml, 46ml and 100ml. Price each",Clear,100 ml (3.38 oz),convex_shopify_cdn,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779489959050_ypuzxz.png?v=1779490665,
