id,grace_sku,website_sku,category,family,capacity,neck_thread_size,item_name,item_description,image_url,price_1,price_10,price_12,in_stock,product_url,compatible_components_count,color,canonical_slug,colorSource,csvLastUpdatedAt,convexSyncedAt
BB-GB-100-0067,GB-CIR-FRS-100ML-SPR-CPR,GBCrclFrst100SpryCu,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte copper spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100SpryCu.gif,3.55,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-copper-spray-and-cap,45.0,frosted,circle-100ml-frosted-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0333,LB-CIR-FRS-100ML-LPM-MGLD,LBCrclFrst100LtnMtGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte gold lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles availa",https://www.bestbottles.com/images/store/enlarged_pics/LBCrclFrst100LtnMtGl.gif,3.55,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-gold-lotion-pump-and-cap,45.0,frosted,circle-100ml-frosted-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0068,GB-CIR-FRS-100ML-SPR-MGLD,GBCrclFrst100SpryMtGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte gold spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Price",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100SpryMtGl.gif,3.55,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-gold-spray-pump-and-cap,45.0,frosted,circle-100ml-frosted-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0334,LB-CIR-FRS-100ML-LPM-MSLV,LBCrclFrst100LtnMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles avai","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte silver lotion pump. For use with serums, light creams, moisturizers, facial oils or face oils, beard oils, body lotions, body wash, and hair products. Circle design is a famiily of bottles avai",https://www.bestbottles.com/images/store/enlarged_pics/LBCrclFrst100LtnMtSl.gif,3.55,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-lotion-pump-and-cap,45.0,frosted,circle-100ml-frosted-lotionpump,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0069,GB-CIR-FRS-100ML-SPR-MSLV,GBCrclFrst100SpryMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte silver spray pump. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size. Pri",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100SpryMtSl.gif,3.55,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-spray-pump-and-cap,45.0,frosted,circle-100ml-frosted-finemist,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0042,GB-CIR-FRS-100ML-ASP-MSLV,GBCrclFrst100AnSpMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the b","Circle design 100 ml, 3 1/2oz frosted glass bottle with matte silver vintage style sprayer with matte silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the b",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpMtSl.gif,6.4,,6.08,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-matte-silver-vintage-style-sprayer-matte-silver-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0043,GB-CIR-FRS-100ML-ASP-PNK,GBCrclFrst100AnSpPnk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty","Circle design 100 ml, 3 1/2oz frosted glass bottle with pink vintage style bulb sprayer with shiny gold collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beauty",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpPnk.gif,6.4,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-pink-vintage-style-bulb-sprayer-shiny-gold-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0044,GB-CIR-FRS-100ML-ASP-RED,GBCrclFrst100AnSpRed,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut","Circle design 100 ml, 3 1/2oz frosted glass bottle with red vintage style bulb sprayer with shiny silver collar cap. For use with cologne, Eau de Parfum, air freshner, face and body spray, or room spray.  Antique or vintage bulb sprayers enhance the beaut",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100AnSpRed.gif,7.15,,3.37,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-red-vintage-style-bulb-sprayer-shiny-silver-collar-cap,45.0,frosted,circle-100ml-frosted-antiquespray,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0055,GB-CIR-FRS-100ML-RDC-BLK,GBCrclFrst100RdcrBlkLthr,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100m","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and black faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100m",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrBlkLthr.gif,2.8,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-black-faux-leather-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0062,GB-CIR-FRS-100ML-RDC-SBLK,GBCrclFrst100RdcrShnBlk,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size.","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size.",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrShnBlk.gif,2.52,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-black-shiny-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0056,GB-CIR-FRS-100ML-RDC,GBCrclFrst100RdcrBrwnLthr,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100m","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100m",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrBrwnLthr.gif,2.8,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-brown-faux-leather-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0057,GB-CIR-FRS-100ML-RDC-IVR,GBCrclFrst100RdcrIvyLthr,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100m","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and ivory faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100m",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrIvyLthr.gif,2.8,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-ivory-faux-leather-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0058,GB-CIR-FRS-100ML-RDC-LBLT,GBCrclFrst100RdcrLBrwnLthr,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml an","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and light brown faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml an",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrLBrwnLthr.gif,2.8,,2.66,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-light-brown-faux-leather-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0061,GB-CIR-FRS-100ML-RDC-PNK,GBCrclFrst100RdcrPnkLthr,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and pink faux leather cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrPnkLthr.gif,2.8,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-pink-faux-leather-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0064,GB-CIR-FRS-100ML-RDC-SGLD,GBCrclFrst100RdcrShnGl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size.","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and shiny gold cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size.",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrShnGl.gif,2.52,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-shiny-gold-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0065,GB-CIR-FRS-100ML-RDC-SSLV,GBCrclFrst100RdcrShnSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and shiny silver cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrShnSl.gif,2.52,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-shiny-silver-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0059,GB-CIR-FRS-100ML-RDC-MSLV,GBCrclFrst100RdcrMtSl,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml size",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrMtSl.gif,2.52,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-silver-matte-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0063,GB-CIR-FRS-100ML-RDC-SBLK-T,GBCrclFrst100RdcrShnBlkTall,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and tall black shiny cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrShnBlkTall.gif,2.52,,2.39,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-tall-black-shiny-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
BB-GB-100-0060,GB-CIR-FRS-100ML-RDC-MSLV-T,GBCrclFrst100RdcrMtSlTall,Glass Bottle,Circle,100 ml (3.38 oz),18-415,"Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml","Circle design 100 ml, 3 1/2oz frosted glass bottle with reducer and tall silver matte cap. For use with cologne, aftershave, splash on, and perfume or fragrance oil, beard oils. Circle design is a famiily of bottles available in 15ml, 30ml, 50ml and 100ml",https://www.bestbottles.com/images/store/enlarged_pics/GBCrclFrst100RdcrMtSlTall.gif,2.52,,2.81,True,https://www.bestbottles.com/product/circle-design-100-ml-frosted-glass-bottle-reducer-tall-silver-matte-cap,45.0,frosted,circle-100ml-frosted-reducer,text-mined,2026-06-24T22:18:29.034Z,
