family,product_group_slug,sku,website_sku,product_media_count,issue,recommended_next_action,convex_image_url,product_media_sample
Sleek,sleek-8ml-clear-13-415-rollon,GB-SLK-CLR-8ML-ROL-SSLV,GBSleek8RollSlSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8RollSlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SBLK__GBSleek8MtlRollBlkSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MCPR__GBSleek8MtlRollCuMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MGLD__GBSleek8MtlRollGlMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SGLD__GBSleek8MtlRollGlSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-PKDT__GBSleek8MtlRollPinkDot__pdp-main__v001.png?v=1781252269
Sleek,sleek-8ml-clear-13-415-rollon,GB-SLK-CLR-8ML-ROL-PKDT,GBSleek8RollPinkDot,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8RollPinkDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SBLK__GBSleek8MtlRollBlkSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MCPR__GBSleek8MtlRollCuMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MGLD__GBSleek8MtlRollGlMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SGLD__GBSleek8MtlRollGlSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-PKDT__GBSleek8MtlRollPinkDot__pdp-main__v001.png?v=1781252269
Sleek,sleek-8ml-clear-13-415-rollon,GB-SLK-CLR-8ML-ROL-SLDT,GBSleek8RollSlDot,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8RollSlDot.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SBLK__GBSleek8MtlRollBlkSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MCPR__GBSleek8MtlRollCuMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MGLD__GBSleek8MtlRollGlMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SGLD__GBSleek8MtlRollGlSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-PKDT__GBSleek8MtlRollPinkDot__pdp-main__v001.png?v=1781252269
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-LVN,GBSlk30AnSpLvn,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpLvn.gif,
Sleek,sleek-8ml-clear-13-415-rollon,GB-SLK-CLR-8ML-ROL-SGLD,GBSleek8RollGlSh,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSleek8RollGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SBLK__GBSleek8MtlRollBlkSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MCPR__GBSleek8MtlRollCuMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-MGLD__GBSleek8MtlRollGlMatt__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-SGLD__GBSleek8MtlRollGlSh__pdp-main__v001.png?v=1781252269 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-8ML-MRL-PKDT__GBSleek8MtlRollPinkDot__pdp-main__v001.png?v=1781252269
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-PNK,GBSlk30AnSpPnk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpPnk.gif,
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-MSLV,GBSlk30AnSpMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpMtSl.gif,
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-IVSL,GBSlk30AnSpIvySl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpIvySl.gif,
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-GLD,GBSlk30AnSpGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpGl.gif,
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-IVGD,GBSlk30AnSpIvyGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpIvyGl.gif,
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-WHT,GBSlk30AnSpWht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpWht.gif,
Sleek,sleek-30ml-clear-18-415-antiquespray,GB-SLK-CLR-30ML-ASP-RED,GBSlk30AnSpRed,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk30AnSpRed.gif,
Cylinder,cylinder-28ml-clear-16mm-rollon,GB-CYL-CLR-28ML-MRL-01,GBMtlRoll28Blk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBCyl28MtlRollBlk.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-LVN,GBSlm30AnSpLvn,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpLvn.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-PNK,GBSlm30AnSpPnk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpPnk.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-MSLV,GBSlm30AnSpMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpMtSl.gif,
Empire,empire-50ml-clear-18-415-lotionpump,LB-EMP-CLR-50ML-LPM-MSLV,LBEmp50LtnMtSl,9,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779383780030_mxurvg.png?v=1779384252,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/1779383773296-00f9a45e-574e-420e-bf73-fe9108a1ce69.png?v=1779384255 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779383975922_6ll3ye.png?v=1779384245 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779384033172_z1iion.png?v=1779384241 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779383848241_7q3xpt.png?v=1779384248 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779383713948_j7oh0t.png?v=1779384259
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-IVSL,GBSlm30AnSpIvySl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpIvySl.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-GLD,GBSlm30AnSpGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpGl.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-IVGD,GBSlm30AnSpIvyGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpIvyGl.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-WHT,GBSlm30AnSpWht,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpWht.gif,
Diva,diva-100ml-clear-18-415-antiquespray-tassel,GB-DVA-CLR-100ML-AST-LVN,GBDiva100AnSpTslLvn,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491878698_in9p15_eb869f97-9033-457f-a213-f8de768a8e13.png?v=1779505890,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491936420_da3ikn.png?v=1779504609 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491878698_in9p15.png?v=1779504613 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491721970_auh9va.png?v=1779504618 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491666374_21rjxj.png?v=1779504621 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491609372_a9gen2.png?v=1779504625
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-COCP-T,LBSlk50WhtRectClOverCap,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50WhtRectClOverCap.gif,
Slim,slim-30ml-clear-18-415-antiquespray,GB-SLM-CLR-30ML-ASP-RED,GBSlm30AnSpRed,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlm30AnSpRed.gif,
Diva,diva-100ml-clear-18-415-antiquespray-tassel,GB-DVA-CLR-100ML-AST-PNK,GBDiva100AnSpTslPnk,12,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491936420_da3ikn_a01f50a9-c6ef-4bde-8efa-a354615528be.png?v=1779505886,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491936420_da3ikn.png?v=1779504609 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491878698_in9p15.png?v=1779504613 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491721970_auh9va.png?v=1779504618 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491666374_21rjxj.png?v=1779504621 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779491609372_a9gen2.png?v=1779504625
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-SBLK,LBSlk50LtnShnBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnShnBlk.gif,
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-SGLD,LBSlk50LtnShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnShnGl.gif,
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-MGLD,LBSlk50LtnMtGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnMtGl.gif,
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-MSLV,LBSlk50LtnMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnMtSl.gif,
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-CPR,LBSlk50LtnCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnCu.gif,
Sleek,sleek-50ml-clear-18-415-lotionpump,LB-SLK-CLR-50ML-LPM-SSLV,LBSlk50LtnShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlk50LtnShnSl.gif,
Slim,slim-50ml-clear-18-415-lotionpump,LB-SLM-CLR-50ML-LPM-SBLK,LBSlm50LtnShnBlk,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnShnBlk.gif,
Slim,slim-50ml-clear-18-415-lotionpump,LB-SLM-CLR-50ML-LPM-SGLD,LBSlm50LtnShnGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnShnGl.gif,
Slim,slim-50ml-clear-18-415-lotionpump,LB-SLM-CLR-50ML-LPM-SSLV,LBSlm50LtnShnSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnShnSl.gif,
Decorative,heart-4ml-frosted-8mm-keychain,GB-DEC-FRS-4ML-GST-GLD-T,GBHeartFrst4KeyGld,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBHeartFrst4KeyGld.gif,
Slim,slim-50ml-clear-18-415-lotionpump,LB-SLM-CLR-50ML-LPM-MGLD,LBSlm50LtnMtGl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnMtGl.gif,
Slim,slim-50ml-clear-18-415-lotionpump,LB-SLM-CLR-50ML-LPM-MSLV,LBSlm50LtnMtSl,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnMtSl.gif,
Slim,slim-50ml-clear-18-415-lotionpump,LB-SLM-CLR-50ML-LPM-CPR,LBSlm50LtnCu,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/LBSlm50LtnCu.gif,
Decorative,heart-4ml-frosted-8mm-tassel,GB-DEC-FRS-4ML-GST-RED-T,GBHeartFrst4TslRed,0,no_product_media,"Generate/upload correct product media, assign it to the Shopify variant, then rerun audit.",https://www.bestbottles.com/images/store/enlarged_pics/GBHeartFrst4TslRed.gif,
Rectangle,footed-rectangle-10ml-clear-13-415-finemist,GB-RCT-CLR-10ML-SPR-SBLK-01,GBRect10SpryBlkSh,5,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10SpryBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLK-01__GBRect10SpryBlkMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLU-01__GBRect10SpryBluMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MCPR-01__GBRect10SpryCuMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MGLD-01__GBRect10SpryGlMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MSLV-01__GBRect10SprySlMatt__pdp-main__v001.png?v=1781251755
Rectangle,footed-rectangle-10ml-clear-13-415-finemist,GB-RCT-CLR-10ML-SPR-SGLD-01,GBRect10SpryGlSh,5,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10SpryGlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLK-01__GBRect10SpryBlkMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLU-01__GBRect10SpryBluMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MCPR-01__GBRect10SpryCuMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MGLD-01__GBRect10SpryGlMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MSLV-01__GBRect10SprySlMatt__pdp-main__v001.png?v=1781251755
Sleek,sleek-50ml-clear-18-415-reducer,GB-SLK-CLR-50ML-RDC-IVLT,GBSlk50RdcrIvyLthr,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50RdcrIvyLthr.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-SBLK-01__GBSlk50RdcrShnBlk__pdp-main__v001.png?v=1781252487 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-MSLV-01__GBSlk50RdcrMtSl__pdp-main__v001_129c0e48-6d2e-4bdd-a848-90f637a7332a.png?v=1781252487 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-MSLV-01__GBSlk50RdcrMtSl__pdp-main__v001.png?v=1781252487 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-SBLK-01__GBSlk50RdcrShnBlk__pdp-main__v001_69e47732-a83b-4601-b5f1-482ba7c5fb9d.png?v=1781252487
Rectangle,footed-rectangle-10ml-clear-13-415-finemist,GB-RCT-CLR-10ML-SPR-SSLV-01,GBRect10SprySlSh,5,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBRect10SprySlSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLK-01__GBRect10SpryBlkMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLU-01__GBRect10SpryBluMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MCPR-01__GBRect10SpryCuMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MGLD-01__GBRect10SpryGlMatt__pdp-main__v001.png?v=1781251755 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MSLV-01__GBRect10SprySlMatt__pdp-main__v001.png?v=1781251755
Sleek,sleek-50ml-clear-18-415-reducer,GB-SLK-CLR-50ML-RDC-PKLT,GBSlk50RdcrPnkLthr,4,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBSlk50RdcrPnkLthr.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-SBLK-01__GBSlk50RdcrShnBlk__pdp-main__v001.png?v=1781252487 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-MSLV-01__GBSlk50RdcrMtSl__pdp-main__v001_129c0e48-6d2e-4bdd-a848-90f637a7332a.png?v=1781252487 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-MSLV-01__GBSlk50RdcrMtSl__pdp-main__v001.png?v=1781252487 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-SLK-CLR-50ML-RDC-SBLK-01__GBSlk50RdcrShnBlk__pdp-main__v001_69e47732-a83b-4601-b5f1-482ba7c5fb9d.png?v=1781252487
Rectangle,tall-rectangle-10ml-clear-13-415-finemist,GB-RCT-CLR-10ML-SPR-SBLK-02,GBTallRect10SpryBlkSh,5,shopify_product_media_present_but_variant_image_missing,"Review product media against reference; assign correct existing media if present, otherwise generate/upload correct variant image.",https://www.bestbottles.com/images/store/enlarged_pics/GBTallRect10SpryBlkSh.gif,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLK-02__GBTallRect10SpryBlkMatt__pdp-main__v001.png?v=1781251759 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MBLU-02__GBTallRect10SpryBluMatt__pdp-main__v001.png?v=1781251759 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MCPR-02__GBTallRect10SpryCuMatt__pdp-main__v001.png?v=1781251759 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MGLD-02__GBTallRect10SpryGlMatt__pdp-main__v001.png?v=1781251759 | https://cdn.shopify.com/s/files/1/0739/9420/7524/files/GB-RCT-CLR-10ML-SPR-MSLV-02__GBTallRect10SprySlMatt__pdp-main__v001.png?v=1781251759
