graceSku,websiteSku,productId,family,capacityMl,heightWithoutCap,heightWithCap,diameter,widthMm,depthMm,bottleWeightG,verified,measurementSource,importSource
GB-SLM-CLR-30ML-SPR-MSLV,GBSlm30SpryMtSl,BB-GB-030-0151,Slim,30,87 ±1 mm,112 ±2 mm,30 ±0.5 mm,30,30,80,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-30ML-SPR-SBLK,GBSlm30SpryShnBlk,BB-GB-030-0152,Slim,30,87 ±1 mm,112 ±2 mm,30 ±0.5 mm,30,30,80,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-30ML-SPR-SGLD,GBSlm30SpryShnGl,BB-GB-030-0153,Slim,30,87 ±1 mm,112 ±2 mm,30 ±0.5 mm,30,30,80,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-30ML-SPR-SSLV,GBSlm30SpryShnSl,BB-GB-030-0154,Slim,30,87 ±1 mm,112 ±2 mm,30 ±0.5 mm,30,30,80,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-BLK,GBSlm50AnSpBlk,BB-GB-050-0193,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-GLD,GBSlm50AnSpGl,BB-GB-050-0194,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-IVGD,GBSlm50AnSpIvyGl,BB-GB-050-0195,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-IVSL,GBSlm50AnSpIvySl,BB-GB-050-0196,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-LVN,GBSlm50AnSpLvn,BB-GB-050-0197,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-MSLV,GBSlm50AnSpMtSl,BB-GB-050-0198,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-PNK,GBSlm50AnSpPnk,BB-GB-050-0199,Slim,50,121 ±2 mm,110 ±2 mm,30 ±0.5 mm,30,30,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-RED,GBSlm50AnSpRed,BB-GB-050-0200,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-ASP-WHT,GBSlm50AnSpWht,BB-GB-050-0210,Slim,50,121 ±2 mm,147 ±2 mm,31 ±0.5 mm,31,31,103,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-BLK,GBSlm50AnSpTslBlk,BB-GB-050-0201,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-GLD,GBSlm50AnSpTslGl,BB-GB-050-0202,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-IVGD,GBSlm50AnSpTslIvyGl,BB-GB-050-0203,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-IVSL,GBSlm50AnSpTslIvySl,BB-GB-050-0204,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-LVN,GBSlm50AnSpTslLvn,BB-GB-050-0205,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-MSLV,GBSlm50AnSpTslMtSl,BB-GB-050-0206,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-PNK,GBSlm50AnSpTslPnk,BB-GB-050-0207,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-RED,GBSlm50AnSpTslRed,BB-GB-050-0208,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-AST-WHT,GBSlm50AnSpTslWht,BB-GB-050-0209,Slim,50,121 ±2 mm,143 ±2 mm,31 ±0.5 mm,31,31,99,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-RDC,GBSlm50RdcrBrwnLthr,BB-GB-050-0212,Slim,50,121 ±2 mm,135 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-BKLT,GBSlm50RdcrBlkLthr,BB-GB-050-0211,Slim,50,121 ±2 mm,135 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-IVLT,GBSlm50RdcrIvyLthr,BB-GB-050-0213,Slim,50,121 ±2 mm,135 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-LBLT,GBSlm50RdcrLBrwnLthr,BB-GB-050-0214,Slim,50,121 ±2 mm,135 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-MSLV,GBSlm50RdcrMtSl,BB-GB-050-0215,Slim,50,121 ±2 mm,125 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-MSLV-T,GBSlm50RdcrMtSlTall,BB-GB-050-0216,Slim,50,121 ±2 mm,132 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-PKLT,GBSlm50RdcrPnkLthr,BB-GB-050-0217,Slim,50,121 ±2 mm,135 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-SBLK,GBSlm50RdcrShnBlk,BB-GB-050-0218,Slim,50,121 ±2 mm,125 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-SBLK-T,GBSlm50RdcrShnBlkTall,BB-GB-050-0219,Slim,50,121 ±2 mm,132 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-SGLD,GBSlm50RdcrShnGl,BB-GB-050-0220,Slim,50,121 ±2 mm,125 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-SSLV,GBSlm50RdcrShnSl,BB-GB-050-0221,Slim,50,121 ±2 mm,125 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-RDC-WHT,GBSlm50RdcrWht,BB-GB-050-0222,Slim,50,121 ±2 mm,132 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-SPR-CPR,GBSlm50SpryCu,BB-GB-050-0223,Slim,50,121 ±2 mm,146 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-SPR-MGLD,GBSlm50SpryMtGl,BB-GB-050-0224,Slim,50,121 ±2 mm,146 ±2 mm,31 ±0.5 mm,31,31,99,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-50ML-SPR-MSLV,GBSlm50SpryMtSl,BB-GB-050-0225,Slim,50,121 ±2 mm,146 ±2 mm,31 ±0.5 mm,31,31,90,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-SPR-SBLK,GBSlm50SpryShnBlk,BB-GB-050-0226,Slim,50,121 ±2 mm,146 ±2 mm,31 ±0.5 mm,31,31,90,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-SPR-SGLD,GBSlm50SpryShnGl,BB-GB-050-0227,Slim,50,121 ±2 mm,146 ±2 mm,31 ±0.5 mm,31,31,90,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-50ML-SPR-SSLV,GBSlm50SpryShnSl,BB-GB-050-0228,Slim,50,121 ±2 mm,146 ±2 mm,31 ±0.5 mm,31,31,90,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,case_weight_corrections_20260423
GB-SLM-CLR-5ML-ATM-GLD-T,GBAtom5SlimGl,BB-GB-005-0011,Atomizer,5,92 ±1 mm,104 ±2 mm,15 ±0.5 mm,15,15,95.83,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SLM-CLR-5ML-ATM-SLV-T,GBAtom5SlimSl,BB-GB-005-0012,Atomizer,5,92 ±1 mm,104 ±2 mm,15 ±0.5 mm,15,15,95.83,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SPR-CLR-30ML-GLD,GBSpry1ozGl,BB-GB-030-0155,Cylinder,30,50.8,70.7,42 ±0.5 mm,42,42,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SPR-CLR-30ML-SLV,GBSpry1ozSl,BB-GB-030-0156,Cylinder,30,50.8,70.7,42 ±0.5 mm,42,42,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SPR-CLR-3ML-BLK,GBSpry3mlClBlk,BB-GB-003-0002,Cylinder,3.3,37 ±0.5 mm,54 ±1 mm,14 ±0.5 mm,14,14,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json|product_identity_repair_v2:canonical
GB-SPR-CLR-3ML-WHT,GBSpry3mlClWht,BB-GB-000-0023,Cylinder,3.3,37,54,14 ±0.5 mm,14,14,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json|product_identity_repair_v2:canonical
GB-SPR-CLR-4ML-BLK,GBSpry4mlClBlk,BB-GB-004-0003,Cylinder,4,49 ±0.5 mm,67 ±1 mm,14 ±0.5 mm,14,14,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SPR-CLR-4ML-WHT,GBSpry4mlClWh,BB-GB-004-0004,Cylinder,4,49 ±0.5 mm,67 ±1 mm,14 ±0.5 mm,14,14,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MCPR-S,GBSqr15CuSht,,Square,15,52 ±1 mm,55 ±1 mm,30 ±0.5 mm,,,75.08,false,,legacy-sweep-2026-09-02
GB-SQR-CLR-15ML-MGLD-S,GBSqr15GlMattSht,,Square,15,52 ±1 mm,55 ±1 mm,30 ±0.5 mm,,,75.08,false,,legacy-sweep-2026-09-02
GB-SQR-CLR-15ML-MRL-BKDT,GBSqr15MtlRollBlkDot,BB-GB-015-0136,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-MCPR,GBSqr15MtlRollCuMatt,BB-GB-015-0138,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-MGLD,GBSqr15MtlRollGlMatt,BB-GB-015-0139,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-MSLV,GBSqr15MtlRollSlMatt,BB-GB-015-0143,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-PKDT,GBSqr15MtlRollPinkDot,BB-GB-015-0141,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-SBLK,GBSqr15MtlRollBlkSh,BB-GB-015-0137,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-SGLD,GBSqr15MtlRollGlSh,BB-GB-015-0140,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-SLDT,GBSqr15MtlRollSlDot,BB-GB-015-0142,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MRL-SSLV,GBSqr15MtlRollSlSh,BB-GB-015-0144,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-MSLV-S,GBSqr15SlMattSht,,Square,15,52 ±1 mm,55 ±1 mm,30 ±0.5 mm,,,75.08,false,,legacy-sweep-2026-09-02
GB-SQR-CLR-15ML-ROL-BKDT,GBSqr15RollBlkDot,BB-GB-015-0145,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-MCPR,GBSqr15RollCuMatt,BB-GB-015-0147,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-MGLD,GBSqr15RollGlMatt,BB-GB-015-0148,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-MSLV,GBSqr15RollSlMatt,BB-GB-015-0152,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-PKDT,GBSqr15RollPinkDot,BB-GB-015-0150,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-SBLK,GBSqr15RollBlkSh,BB-GB-015-0146,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-SGLD,GBSqr15RollGlSh,BB-GB-015-0149,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-SLDT,GBSqr15RollSlDot,BB-GB-015-0151,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-ROL-SSLV,GBSqr15RollSlSh,BB-GB-015-0153,Square,15,52 ±1 mm,65 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-S,GBSqr15BlkSht,BB-GB-015-0134,Square,15,52 ±1 mm,55 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SBLK-S,GBSqr15BlkShSht,,Square,15,52 ±1 mm,55 ±1 mm,30 ±0.5 mm,,,75.08,false,,legacy-sweep-2026-09-02
GB-SQR-CLR-15ML-SGLD-S,GBSqr15GlSht,,Square,15,52 ±1 mm,55 ±1 mm,30 ±0.5 mm,,,75.08,false,,legacy-sweep-2026-09-02
GB-SQR-CLR-15ML-SPR-MBLU,GBSqr15SpryBluMatt,BB-GB-015-0156,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SPR-MCPR,GBSqr15SpryCuMatt,BB-GB-015-0157,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SPR-MGLD,GBSqr15SpryGlMatt,BB-GB-015-0158,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SPR-MSLV,GBSqr15SprySlMatt,BB-GB-015-0160,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SPR-SBLK,GBSqr15SpryBlkSh,BB-GB-015-0155,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SPR-SGLD,GBSqr15SpryGlSh,BB-GB-015-0159,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-SQR-CLR-15ML-SPR-SSLV,GBSqr15SprySlSh,BB-GB-015-0161,Square,15,52 ±1 mm,73 ±1 mm,26 ±0.5 mm,26,26,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-TLP-AMB-5ML-MCPR-S,GBTulipAmb5CuSht,,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-TLP-AMB-5ML-MGLD-S,GBTulipAmb5GlMattSht,,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-TLP-AMB-5ML-MSLV-S,GBTulipAmb5SlMattSht,,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-TLP-AMB-5ML-SBLK-S,GBTulipAmb5BlkShSht,,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-TLP-AMB-5ML-SGLD-S,GBTulipAmb5GlSht,,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-TLP-AMB-5ML-SSLV-S,GBTulipAmb5SlSht,,Tulip,5,45 ±0.5 mm,47 ±0.5 mm,23 ±0.5 mm,,,25.62,false,,legacy-sweep-2026-09-02
GB-TLP-CLR-6ML-MCPS,GBTulip6CuSht,,Tulip,6,45 ±0.5 mm,50 ±0.5 mm,23 ±0.5 mm,,,25.56,false,,legacy-sweep-2026-09-02
GB-TLP-CLR-6ML-MGDS,GBTulip6GlMattSht,,Tulip,6,45 ±0.5 mm,50 ±0.5 mm,23 ±0.5 mm,,,25.56,false,,legacy-sweep-2026-09-02
GB-TLP-CLR-6ML-MSVS,GBTulip6SlMattSht,,Tulip,6,45 ±0.5 mm,50 ±0.5 mm,23 ±0.5 mm,,,25.56,false,,legacy-sweep-2026-09-02
GB-TLP-CLR-6ML-SGDS,GBTulip6GlSht,,Tulip,6,45 ±0.5 mm,50 ±0.5 mm,23 ±0.5 mm,,,25.56,false,,legacy-sweep-2026-09-02
GB-TLP-CLR-6ML-SSVS,GBTulip6SlSht,,Tulip,6,45 ±0.5 mm,50 ±0.5 mm,23 ±0.5 mm,,,25.56,false,,legacy-sweep-2026-09-02
GB-TRD-BLU-9ML,GBTrdpBlue,BB-GB-009-0198,Teardrop,9,43 ±0.5 mm,68 ±1 mm,20 ±0.5 mm,20,20,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-TRD-CLR-9ML,GBTRDPClear,BB-GB-009-0136,Teardrop,9,43 ±0.5 mm,68 ±1 mm,20 ±0.5 mm,20,20,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-TRD-GRN-9ML,GBTRDPGreen,BB-GB-009-0137,Teardrop,9,43 ±0.5 mm,68 ±1 mm,20 ±0.5 mm,20,20,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-TUL-CLR-6ML-CAP-SBLK,GBTulip6BlkShSht,,Tulip,6,45 ±0.5 mm Item Diameter: 23 ±,47 ±0.5 mm Item Height without,23 ±0.5 mm,23,23,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,master_v8.3_enrichment_20260423
GB-VIA-AMB-1.5ML-WHT-S,GBVialAmb1o5WhtCapSht,,Vial,2,22 ±0.5 mm,24 ±0.5 mm,16 ±0.5 mm,16,16,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,live_site_audit_2026-02-25
GB-VIA-AMB-1ML-WHT-T,GB1mlAmbVialWht,BB-GB-001-0002,Vial,1,35 ±0.5 mm,44 ±0.5 mm,8 ± 0.1 mm,8,8,75.08,true,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
GB-VIA-BLU-3ML-BLK-S,GBVBlu1o9BlackCapSht,,Vial,3,27 ±0.5 mm,20,15 ±0.5 mm,15,15,,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,live_site_audit_2026-02-25
GB-VIA-CLR-13ML-GLD-T,GBRoyal13Gl,BB-GB-013-0002,Royal,13,56 ±1 mm,69 ±1 mm,16.8,,,75.08,false,,grace_products_final_json
GB-VIA-CLR-13ML-SLV-T,GBRoyal13Sl,BB-GB-013-0021,Royal,13,56 ±1 mm,69 ±1 mm,16.8,,,75.08,false,,grace_products_final_json
GB-VIA-CLR-15ML-GLD-T-01,GBFlair15Gl,BB-GB-015-0105,Flair,15,56 ±1 mm,68 ±1 mm,41 ±0.5 mm,41,20,75.08,false,best-bottles-master-truth@2026-07-12:f2b25bbe4ffe,grace_products_final_json
