graceSku,websiteSku,productId,productGroupId,productGroupSlug,family,category,bottleCollection,shape,color,capacityMl,capacityOz,material,glassFinish,axisSemantics,heightWithoutCap_raw,heightWithCap_raw,diameter_raw,capHeight_raw,neckThreadSize,convexWidthMm_live,convexDepthMm_live,widthDepthIndependent,canon_bodyHeightMm,canon_bodyHeight_source,canon_bodyHeight_confidence,canon_widthAxisMm,canon_widthAxis_source,canon_widthAxis_confidence,canon_secondAxisMm,canon_secondAxis_status,canon_heightWithCapMm,conflict_flags,applicator,capStyle,capColor,trimColor,ballMaterial,assemblyType,bottleWeightG,dataGrade,verified,importSource,stockStatus,websiteTruthStatus,readinessStatus,readinessIssues,measurementSource,site_status,site_heightMm,site_heightWithCapMm,site_diameterMm,site_widthMm,site_depthMm,site_dimsRaw,site_url,site_measuredRenderUrl,site_depthviewRenderUrl,site_agreement,imageUrl,productUrl,itemName
GB-CYL-CLR-5ML-ATM-SLV-03,GBAtom5SlStars,BB-GB-005-0009,kh72145wh6ae44by9aqgb8js5n83k4xp,atomizer-5ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,5,0.17,Metal shell + glass inner vial,Clear,round,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,,13-415,18.0,18.0,no(copy-of-diameter),76.0,catalog+site-confirmed,high,18.0,catalog+site-confirmed,high,18.0,equal-to-diameter(circular),81.0,,Atomizer,Spray,Silver,,,complete-set,25.62,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,76.0,81.0,18.0,,,Item Capacity: 5 ml (0.17 oz) | Item Height with Cap: 81 ±1 mm | Item Height without Cap: 76 ±1 mm | Item Diameter: 18 ±0.5 mm | Neck Thread Size: 13mm,https://www.bestbottles.com/product/silver-atomizer-design-5-ml-bottle-star-patterns,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5SlStars.gif,https://www.bestbottles.com/product/silver-atomizer-design-5-ml-bottle-star-patterns,"Silver atomizer design 5 ml bottle with star patterns. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can"
GB-SLM-CLR-5ML-ATM-SLV-T,GBAtom5SlimSl,BB-GB-005-0012,kh7ac2erp4qbkct38vgqg19nth87awfk,atomizer-5ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,5,0.17,Metal shell + glass inner vial,Clear,round,92 ±1 mm,104 ±2 mm,15 ±0.5 mm,,10mm,15.0,15.0,no(copy-of-diameter),92.0,catalog+site-confirmed,high,15.0,catalog+site-confirmed,high,15.0,equal-to-diameter(circular),104.0,,Atomizer,Tall,Silver,,,complete-set,95.83,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,92.0,104.0,15.0,,,Item Capacity: 5 ml (0.17 oz) | Item Height with Cap: 104 ±2 mm | Item Height without Cap: 92 ±1 mm | Item Diameter: 15 ±0.5 mm | Neck Thread Size: 10mm,https://www.bestbottles.com/product/silver-slim-atomizer-design-5-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5SlimSl.gif,https://www.bestbottles.com/product/silver-slim-atomizer-design-5-ml-bottle,"Silver slim atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engr"
GB-CYL-BLU-5ML-ATM-BLU,GBAtom5Blu,BB-GB-005-0003,kh72145wh6ae44by9aqgb8js5n83k4xp,atomizer-5ml,Atomizer,Metal Atomizer,Atomizer Collection,,Cobalt Blue,5,0.17,Metal shell + glass inner vial,Cobalt,round,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,,13-415,18.0,18.0,no(copy-of-diameter),76.0,catalog+site-confirmed,high,18.0,catalog+site-confirmed,high,18.0,equal-to-diameter(circular),81.0,,Atomizer,Spray,Blue,,,complete-set,25.62,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,76.0,81.0,18.0,,,Item Capacity: 5 ml (0.17 oz) | Item Height with Cap: 81 ±1 mm | Item Height without Cap: 76 ±1 mm | Item Diameter: 18 ±0.5 mm | Neck Thread Size: 13mm,https://www.bestbottles.com/product/blue-atomizer-design-5-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5Blu.gif,https://www.bestbottles.com/product/blue-atomizer-design-5-ml-bottle,"Blue atomizer design 5 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved an"
GB-CYL-PNK-5ML-ATM-PNK,GBAtom5PnkDot,BB-GB-005-0005,kh72145wh6ae44by9aqgb8js5n83k4xp,atomizer-5ml,Atomizer,Metal Atomizer,Atomizer Collection,Standard,Pink,5,0.1667,Metal shell + glass inner vial,Pink,round,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,,13mm,,,,76.0,catalog+site-confirmed,high,18.0,catalog+site-confirmed,high,18.0,equal-to-diameter(circular),81.0,,Atomizer,Spray,Pink,,,,25.62,A,false,aios_live_confirmed_reconciliation_20260508,In Stock,truth_conflict,needs-reference,missing_reference,catalog,live,76.0,81.0,18.0,,,Item Capacity: 5 ml (0.17 oz) | Item Height with Cap: 81 ±1 mm | Item Height without Cap: 76 ±1 mm | Item Diameter: 18 ±0.5 mm | Neck Thread Size: 13mm,https://www.bestbottles.com/product/pink-atomizer-design-5-ml-bottle-dots,,,H:agree;W:agree,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779588669269_7lh598_41b371dd-aed4-4187-a16f-1db23fd71646.png?v=1779603521,https://www.bestbottles.com/product/pink-atomizer-design-5-ml-bottle-dots,Cylinder 5 ml (0.17 oz) Pink Glass Bottle with Atomizer Pink Cap
GB-CYL-PNK-5ML-ATM-PNK-02,GBAtom5PnkDot,,kh72145wh6ae44by9aqgb8js5n83k4xp,atomizer-5ml,Atomizer,Metal Atomizer,Atomizer Collection,,Pink,5,0.17,Metal shell + glass inner vial,Pink,round,76 ±1 mm,81 ±1 mm,18 ±0.5 mm,,13-415,18.0,18.0,no(copy-of-diameter),76.0,catalog+site-confirmed,high,18.0,catalog+site-confirmed,high,18.0,equal-to-diameter(circular),81.0,,Atomizer,Spray,Pink,,,complete-set,25.62,A,false,manual_reconciliation,In Stock,truth_conflict,ready,,catalog,live,76.0,81.0,18.0,,,Item Capacity: 5 ml (0.17 oz) | Item Height with Cap: 81 ±1 mm | Item Height without Cap: 76 ±1 mm | Item Diameter: 18 ±0.5 mm | Neck Thread Size: 13mm,https://www.bestbottles.com/product/pink-atomizer-design-5-ml-bottle-dots,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom5PnkDot.gif,https://www.bestbottles.com/product/pink-atomizer-design-5-ml-bottle-with-dots,Pink atomizer design 5 ml bottle with dots.
GB-CYL-BLK-10ML-ATM-BLK-01,GBAtom10Blk,BB-GB-010-0001,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Black,10,0.34,Metal shell + glass inner vial,Black,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Black,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Blk.gif,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle,"Black atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved "
GB-CYL-BLK-10ML-ATM-BLK-02,GBAtom10BlkDot,BB-GB-010-0002,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Black,10,0.34,Metal shell + glass inner vial,Black,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Black,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle-dots,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10BlkDot.gif,https://www.bestbottles.com/product/black-atomizer-design-10-ml-bottle-dots,"Black atomizer design 10 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser"
GB-CYL-CLR-10ML-ATM-GLD,GBAtom10Gl,BB-GB-010-0004,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,10,0.34,Metal shell + glass inner vial,Clear,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Screw Cap,Gold,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/gold-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Gl.gif,https://www.bestbottles.com/product/gold-atomizer-design-10-ml-bottle,"Gold atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved a"
GB-CYL-CLR-10ML-ATM-LVN,GBAtom10Lv,BB-GB-010-0006,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,10,0.34,Metal shell + glass inner vial,Clear,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Lavender,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/lavender-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Lv.gif,https://www.bestbottles.com/product/lavender-atomizer-design-10-ml-bottle,"Lavender atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engrav"
GB-CYL-CLR-10ML-ATM-RED,GBAtom10Red,BB-GB-010-0008,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,10,0.34,Metal shell + glass inner vial,Clear,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Red,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/red-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Red.gif,https://www.bestbottles.com/product/red-atomizer-design-10-ml-bottle,"Red atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved an"
GB-CYL-CLR-10ML-ATM-SLV-01,GBAtom10Sl,BB-GB-010-0009,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,10,0.34,Metal shell + glass inner vial,Clear,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Silver,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Sl.gif,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle,"Silver atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved"
GB-CYL-CLR-10ML-ATM-SLV-02,GBAtom10SlDot,BB-GB-010-0010,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,10,0.34,Metal shell + glass inner vial,Clear,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Silver,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle-dots,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10SlDot.gif,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle-dots,"Silver atomizer design 10 ml bottle with dots. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be lase"
GB-CYL-CLR-10ML-ATM-SLV-03,GBAtom10SlStars,BB-GB-010-0011,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Clear,10,0.34,Metal shell + glass inner vial,Clear,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Silver,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle-star-patterns,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10SlStars.gif,https://www.bestbottles.com/product/silver-atomizer-design-10-ml-bottle-star-patterns,"Silver atomizer design 10 ml bottle with star patterns. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Ca"
GB-CYL-BLU-10ML-ATM-BLU,GBAtom10Blu,BB-GB-010-0003,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Cobalt Blue,10,0.34,Metal shell + glass inner vial,Cobalt,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Blue,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/blue-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Blu.gif,https://www.bestbottles.com/product/blue-atomizer-design-10-ml-bottle,"Blue atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved a"
GB-CYL-GRN-10ML-ATM-GRN,GBAtom10Gr,BB-GB-010-0005,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Green,10,0.34,Metal shell + glass inner vial,Green,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Green,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/green-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Gr.gif,https://www.bestbottles.com/product/green-atomizer-design-10-ml-bottle,"Green atomizer design 10 ml bottle . For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved"
GB-CYL-PNK-10ML-ATM-PNK,GBAtom10Pnk,BB-GB-010-0007,kh756r0y49rpnwpd5kxffwe78n83j6jg,atomizer-10ml,Atomizer,Metal Atomizer,Atomizer Collection,,Pink,10,0.34,Metal shell + glass inner vial,Pink,round,82 ±1 mm,89 ±1 mm,23 ±0.5 mm,,17mm,23.0,23.0,no(copy-of-diameter),82.0,catalog+site-confirmed,high,23.0,catalog+site-confirmed,high,23.0,equal-to-diameter(circular),89.0,,Atomizer,Spray,Pink,,,complete-set,28.93,A,false,grace_products_final_json,In Stock,alias_exception,ready,,catalog,live,82.0,89.0,23.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 89 ±1 mm | Item Height without Cap: 82 ±1 mm | Item Diameter: 23 ±0.5 mm | Neck Thread Size: 17mm,https://www.bestbottles.com/product/pink-atomizer-design-10-ml-bottle,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBAtom10Pnk.gif,https://www.bestbottles.com/product/pink-atomizer-design-10-ml-bottle,"Pink atomizer design 10 ml bottle. For use with perfumes, Colognes, eau de Parfum. Refillable, travel size atomizer. Can be laser engraved a"
GB-BEL-CLR-10ML-SHT-SBLK,GBBell10BlkShSht,,kh74qjssw50h0jgjprr0f2zrwd83k8yb,bell-10ml-clear-13-415-capclosure,Bell,Glass Bottle,Bell Collection,Bell,Clear,10,0.34,Glass,Clear,round,55 ±1 mm,59 ±1 mm,27 ±0.5 mm,Short,13-415,27.0,27.0,no(copy-of-diameter),55.0,catalog+site-confirmed,high,27.0,catalog+site-confirmed,high,27.0,equal-to-diameter(circular),59.0,,Cap/Closure,Short,Shiny Black,Shiny Black,,,,B,true,addMissingBell10Variants_2026-02-28,In Stock,,needs-reference,missing_reference,catalog,live,55.0,59.0,27.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 59 ±1 mm | Item Height without Cap: 55 ±1 mm | Item Diameter: 27 ±0.5 mm | Closure Type: screw cap | Neck Thread Size: 13-415,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-shiny-black-cap,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBBell10BlkShSht.gif,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-short-shiny-black-cap,"Bell design 10ml Clear glass bottle with short shiny black cap. For use with perfume or fragrance oil, essential oils, aromatic oils and aro"
GB-BEL-CLR-10ML-SPR-SBLK,GBBell10SpryBlkSh,,kh72622695yfgrq69fp0xx5rbs83je3g,bell-10ml-clear-13-415-finemist,Bell,Glass Bottle,Bell,Bell,Clear,10,0.34,Glass,Clear,round,,20,22,,13-415,22.0,22.0,no(copy-of-diameter),55.0,manual-override(website-verified),high,27.0,manual-override(website-verified),high,27.0,equal-to-diameter(circular),20.0,d:override_applied;h:override_applied,Fine Mist Sprayer,Spray,Shiny Black,Shiny Black,,2-part,,B,true,addMissingFineMistSprayers_2026-02-26,In Stock,,needs-reference,measurement_override_pending_convex_sync;missing_reference,manual-override,live,55.0,74.0,27.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 74 ±1 mm | Item Height without Cap: 55 ±1 mm | Item Diameter: 27 ±0.5 mm | Neck Thread Size: 13-415,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-shiny-black-spray,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBBell10SpryBlkSh.gif,https://www.bestbottles.com/product/bell-design-10-ml-clear-glass-bottle-shiny-black-spray,"Bell design 10ml Clear glass bottle with shiny black spray. Fine mist sprayer for use with perfumes and colognes. Refillable, classic style "
GB-BEL-CLR-10ML-MRL-BLDOT,GBBell10MtlRollBlkDot,,kh7a5c349tvj8n8sa46w9de8jx83kxgs,bell-10ml-clear-13-415-rollon,Bell,Glass Bottle,Bell Collection,Bell,Clear,10,0.34,Glass,Clear,round,55 ±1 mm,66 ±1 mm,27 ±0.5 mm,,13-415,27.0,27.0,no(copy-of-diameter),55.0,catalog+site-confirmed,high,27.0,catalog+site-confirmed,high,27.0,equal-to-diameter(circular),66.0,,Metal Roller Ball,Roll-On,Shiny Black,Shiny Black,Metal,,75.08,B,true,addMissingBell10Variants_2026-02-28,In Stock,,needs-reference,missing_reference,catalog,live,55.0,66.0,27.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 66 ±1 mm | Item Height without Cap: 55 ±1 mm | Item Diameter: 27 ±0.5 mm | Neck Thread Size: 13-415,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,,,H:agree;W:agree,https://www.bestbottles.com/images/store/enlarged_pics/GBBell10MtlRollBlkDot.gif,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,"Bell design 10ml Clear glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or fragrance oil, essent"
GB-BLL-CLR-10ML-MRL-BDOT,GBBell10MtlRollBlkDot,,kh74vwsapbjsyxwyywndpdssn983jfgw,bell-10ml-clear-13-415,Bell,Glass Bottle,,,Clear,10,,Glass,Clear,round,,,,,13-415,,,,55.0,manual-override(website-verified),high,27.0,manual-override(website-verified),high,27.0,equal-to-diameter(circular),,d:override_applied;h:override_applied,N/A,,,,,,,B,false,,In Stock,,needs-reference,measurement_override_pending_convex_sync;missing_reference,manual-override,live,55.0,66.0,27.0,,,Item Capacity: 10 ml (0.34 oz) | Item Height with Cap: 66 ±1 mm | Item Height without Cap: 55 ±1 mm | Item Diameter: 27 ±0.5 mm | Neck Thread Size: 13-415,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,,,H:agree;W:agree,https://cdn.shopify.com/s/files/1/0739/9420/7524/files/master_corrected_1779585406639_0wb6yh.png?v=1779588183,https://www.bestbottles.com/product/bell-design-10-ml-glass-bottle-metal-roller-ball-plug-black-shiny-cap-with-dots,Bell design 10ml Clear glass bottle with metal roller ball plug and black shiny cap with dots. For use with perfume or f
